SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
ARBK,2025-10-06 09:30:00,0.585,0.6621,0.95,0.418,285993403.0,15.0
ARBK,2025-10-06 09:35:00,0.585,0.6416,0.644,0.6101,3445654.0,5.0
ARBK,2025-10-06 09:40:00,0.5964,0.6113,0.6437,0.6269,2056254.0,5.0
ARBK,2025-10-06 09:45:00,0.61,0.6225,0.80689,0.7725,8799733.0,5.0
ARBK,2025-10-06 09:50:00,0.7547,0.7751,0.8754,0.8301,14999187.0,5.0
ARBK,2025-10-06 09:55:00,0.7948,0.834,0.92,0.8503,17529178.0,5.0
ARBK,2025-10-06 10:00:00,0.7838,0.850235,0.856499,0.8109,9697543.0,5.0
ARBK,2025-10-06 10:05:00,0.8,0.8107,0.85,0.840101,8759852.0,5.0
ARBK,2025-10-06 10:10:00,0.7227,0.8407,0.888,0.744,18494224.0,5.0
ARBK,2025-10-06 10:15:00,0.72321,0.7429,0.7904,0.7901,6560542.0,5.0
ARBK,2025-10-06 10:20:00,0.7525,0.79,0.8065,0.7587,4794717.0,5.0
ARBK,2025-10-06 10:25:00,0.7574,0.7581,0.8364,0.8185,8001937.0,5.0
ARBK,2025-10-06 10:30:00,0.7657,0.8211,0.8351,0.7909,6092939.0,5.0
ARBK,2025-10-06 10:35:00,0.7878,0.7949,0.93,0.8976,12430958.0,5.0
ARBK,2025-10-06 10:40:00,0.82,0.8985,0.9038,0.82005,7886779.0,5.0
ARBK,2025-10-06 10:45:00,0.8041,0.82,0.8576,0.80785,4887644.0,5.0
ARBK,2025-10-06 10:50:00,0.7967,0.807901,0.8376,0.8097,2877126.0,5.0
ARBK,2025-10-06 10:55:00,0.8079,0.8097,0.8516,0.8412,5209327.0,5.0
ARBK,2025-10-06 11:00:00,0.807,0.843449,0.9,0.8211,9742424.0,5.0
ARBK,2025-10-06 11:05:00,0.8,0.8212,0.8365,0.8217,2907309.0,5.0
ARBK,2025-10-06 11:10:00,0.77,0.8204,0.8204,0.78801,3635968.0,5.0
ARBK,2025-10-06 11:15:00,0.7661,0.7889,0.796,0.7824,1923850.0,5.0
ARBK,2025-10-06 11:20:00,0.755,0.7833,0.784699,0.7555,2649502.0,5.0
ARBK,2025-10-06 11:25:00,0.7551,0.7555,0.785,0.7813,1577180.0,5.0
ARBK,2025-10-06 11:30:00,0.765,0.782299,0.7919,0.7651,1039700.0,5.0
ARBK,2025-10-06 11:35:00,0.75,0.767349,0.7939,0.7557,1855915.0,5.0
ARBK,2025-10-06 11:40:00,0.7311,0.755,0.764,0.7342,1565499.0,5.0
ARBK,2025-10-06 11:45:00,0.7106,0.7342,0.735,0.7132,2399148.0,5.0
ARBK,2025-10-06 11:50:00,0.7131,0.7131,0.7447,0.7423,1313266.0,5.0
ARBK,2025-10-06 11:55:00,0.73,0.742498,0.754,0.7506,881185.0,5.0
ARBK,2025-10-06 12:00:00,0.742,0.751,0.7675,0.7431,1179188.0,5.0
ARBK,2025-10-06 12:05:00,0.730101,0.743,0.7468,0.7312,608753.0,5.0
ARBK,2025-10-06 12:10:00,0.713,0.7308,0.7333,0.726,695303.0,5.0
ARBK,2025-10-06 12:15:00,0.7255,0.72675,0.7554,0.7427,709538.0,5.0
ARBK,2025-10-06 12:20:00,0.7243,0.7429,0.755,0.7466,535514.0,5.0
ARBK,2025-10-06 12:25:00,0.739,0.7463,0.7557,0.74,850666.0,5.0
ARBK,2025-10-06 12:30:00,0.7406,0.742,0.77,0.76715,1300989.0,5.0
ARBK,2025-10-06 12:35:00,0.7558,0.7671,0.7833,0.7669,1593071.0,5.0
ARBK,2025-10-06 12:40:00,0.7601,0.7668,0.88,0.8389,6287409.0,5.0
ARBK,2025-10-06 12:45:00,0.8011,0.8385,0.8441,0.8183,3899097.0,5.0
ARBK,2025-10-06 12:50:00,0.799,0.8182,0.84,0.8133,3591079.0,5.0
ARBK,2025-10-06 12:55:00,0.8051,0.8126,0.828,0.8262,1865795.0,5.0
ARBK,2025-10-06 13:00:00,0.7926,0.825199,0.83,0.8134,2111793.0,5.0
ARBK,2025-10-06 13:05:00,0.8009,0.8131,0.82,0.8093,1210127.0,5.0
ARBK,2025-10-06 13:10:00,0.7558,0.807701,0.8395,0.768,3210158.0,5.0
ARBK,2025-10-06 13:15:00,0.7601,0.768,0.7824,0.78,2111068.0,5.0
ARBK,2025-10-06 13:20:00,0.7708,0.7799,0.8111,0.81,1758488.0,5.0
ARBK,2025-10-06 13:25:00,0.7985,0.81,0.8111,0.8074,1222420.0,5.0
ARBK,2025-10-06 13:30:00,0.8,0.8069,0.83,0.8183,1771407.0,5.0
ARBK,2025-10-06 13:35:00,0.7997,0.8183,0.8183,0.8008,1120542.0,5.0
ARBK,2025-10-06 13:40:00,0.801,0.8017,0.868,0.8398,4280967.0,5.0
ARBK,2025-10-06 13:45:00,0.8259,0.84,0.875,0.8352,3361756.0,5.0
ARBK,2025-10-06 13:50:00,0.83,0.8345,0.87,0.8304,2165631.0,5.0
ARBK,2025-10-06 13:55:00,0.8138,0.830401,0.9,0.8954,3243428.0,5.0
ARBK,2025-10-06 14:00:00,0.8563,0.896299,0.9101,0.8728,3952605.0,5.0
ARBK,2025-10-06 14:05:00,0.83,0.8704,0.8828,0.8419,1994235.0,5.0
ARBK,2025-10-06 14:10:00,0.8358,0.842,0.854499,0.8474,878286.0,5.0
ARBK,2025-10-06 14:15:00,0.842,0.8473,0.873,0.8671,1534089.0,5.0
ARBK,2025-10-06 14:20:00,0.85,0.8673,0.885,0.85545,1620121.0,5.0
ARBK,2025-10-06 14:25:00,0.855,0.8555,0.95,0.924401,4198704.0,5.0
ARBK,2025-10-06 14:30:00,0.8756,0.9266,0.9297,0.8868,2818920.0,5.0
ARBK,2025-10-06 14:35:00,0.87,0.888842,0.8997,0.884,1123887.0,5.0
ARBK,2025-10-06 14:40:00,0.87,0.8851,0.905,0.8705,1786901.0,5.0
ARBK,2025-10-06 14:45:00,0.862,0.8709,0.885,0.87,1303431.0,5.0
ARBK,2025-10-06 14:50:00,0.87,0.8702,0.908,0.901699,1423837.0,5.0
ARBK,2025-10-06 14:55:00,0.85,0.9005,0.9033,0.8606,1685493.0,5.0
ARBK,2025-10-06 15:00:00,0.834,0.8603,0.8655,0.839,1003819.0,5.0
ARBK,2025-10-06 15:05:00,0.83,0.84,0.8484,0.8321,711966.0,5.0
ARBK,2025-10-06 15:10:00,0.8317,0.832,0.8648,0.8548,797639.0,5.0
ARBK,2025-10-06 15:15:00,0.8377,0.855,0.865,0.8462,541445.0,5.0
ARBK,2025-10-06 15:20:00,0.8351,0.8522,0.8799,0.861701,1314556.0,5.0
ARBK,2025-10-06 15:25:00,0.8601,0.86245,0.877,0.8763,1184778.0,5.0
ARBK,2025-10-06 15:30:00,0.8473,0.8763,0.8888,0.8574,1947081.0,5.0
ARBK,2025-10-06 15:35:00,0.8562,0.8573,0.8762,0.875,873506.0,5.0
ARBK,2025-10-06 15:40:00,0.845,0.8747,0.8765,0.8596,1056438.0,5.0
ARBK,2025-10-06 15:45:00,0.83,0.8599,0.8635,0.8302,559217.0,5.0
