SYMBOL,DATETIME,LOW,QUOTE,HIGH,CLOSE,VOLUME,INTERVAL,MSG
GSIT,2025-10-20 10:03:00,13.0,13.45,14.8,14.8,734725.0,1.0,
GSIT,2025-10-20 10:04:00,13.0,13.45,14.8,14.8,734725.0,1.0,
GSIT,2025-10-20 10:05:00,13.0,13.45,14.8,14.8,734725.0,1.0,
GSIT,2025-10-20 10:06:00,13.0,13.45,14.8,14.8,734725.0,1.0,
GSIT,2025-10-20 10:07:00,13.0,13.45,14.8,14.8,734725.0,1.0,
GSIT,2025-10-20 10:08:00,15.1132,15.27,17.49,17.11,259456.0,1.0,
GSIT,2025-10-20 10:09:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:10:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:11:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:12:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:13:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:14:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:15:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:16:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:17:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:18:00,15.1132,15.27,17.49,17.49,627756.0,1.0,
GSIT,2025-10-20 10:19:00,14.8964,14.96,16.17,15.3704,353524.0,1.0,
GSIT,2025-10-20 10:20:00,13.76,14.96,16.17,13.76,953400.0,1.0,
GSIT,2025-10-20 10:21:00,13.76,14.96,16.17,13.76,953400.0,1.0,
GSIT,2025-10-20 10:22:00,13.76,14.96,16.17,13.76,953400.0,1.0,
GSIT,2025-10-20 10:23:00,13.76,14.96,16.17,13.76,953400.0,1.0,
GSIT,2025-10-20 10:24:00,13.76,14.96,16.17,13.76,953400.0,1.0,
GSIT,2025-10-20 10:25:00,14.0,14.33,14.56,14.2752,254718.0,1.0,
GSIT,2025-10-20 10:26:00,14.01,15.08,15.41,14.27,301488.0,1.0,
GSIT,2025-10-20 10:27:00,13.5606,14.04,14.08,13.8,135361.0,1.0,
GSIT,2025-10-20 10:28:00,13.91,13.92,14.22,14.19,94395.0,1.0,
GSIT,2025-10-20 10:29:00,14.51,14.82,15.16,14.87,214237.0,1.0,
GSIT,2025-10-20 10:30:00,14.02,14.3684,14.749,14.1851,119839.0,1.0,
GSIT,2025-10-20 10:31:00,13.65,13.76,14.56,14.5326,226049.0,1.0,
GSIT,2025-10-20 10:32:00,14.3201,14.4886,14.7988,14.55,92441.0,1.0,
GSIT,2025-10-20 10:33:00,14.35,14.3548,14.86,14.495,140241.0,1.0,
