SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
SPY,2025-08-15 00:18:37.865531,642.34,642.78,643.45,643.37,3240573.0,15.0
SPY,2025-08-15 00:18:38.337945,643.1,643.37,644.25,644.02,2531913.0,15.0
SPY,2025-08-15 00:18:38.683631,643.7,644.02,644.32,643.8,1425102.0,15.0
SPY,2025-08-15 00:18:38.969272,643.71,643.82,644.615,644.24,1265174.0,15.0
SPY,2025-08-15 00:18:39.268665,644.21,644.25,645.09,644.84,1334965.0,15.0
SPY,2025-08-15 00:18:39.698508,644.46,644.84,645.545,644.74,1633008.0,15.0
SPY,2025-08-15 00:18:40.017054,644.14,644.7399,644.79,644.34,1117780.0,15.0
SPY,2025-08-15 00:18:40.473325,642.96,644.31,644.595,643.335,1722519.0,15.0
SPY,2025-08-15 00:18:40.735661,642.98,643.34,643.81,643.415,1232656.0,15.0
SPY,2025-08-15 00:18:41.059728,643.17,643.41,644.22,644.07,1295294.0,15.0
SPY,2025-08-15 00:18:41.377865,642.665,644.04,644.09,642.74,1126900.0,15.0
SPY,2025-08-15 00:18:41.862758,642.665,642.71,643.69,643.09,907160.0,15.0
SPY,2025-08-15 00:18:42.155821,642.985,643.09,643.57,643.355,596241.0,15.0
SPY,2025-08-15 00:18:42.458849,643.21,643.35,644.26,644.17,908124.0,15.0
SPY,2025-08-15 00:18:42.830442,644.09,644.16,644.53,644.5247,630393.0,15.0
SPY,2025-08-15 00:18:43.279691,644.45,644.52,645.05,645.0007,1046348.0,15.0
SPY,2025-08-15 00:18:43.640389,644.25,645.01,645.06,644.59,816399.0,15.0
SPY,2025-08-15 00:18:44.043946,644.26,644.59,644.85,644.71,778122.0,15.0
SPY,2025-08-15 00:18:48.731813,644.17,644.72,644.725,644.2,1295159.0,15.0
SPY,2025-08-15 00:18:49.045357,643.91,644.2,644.5,644.085,1093594.0,15.0
SPY,2025-08-15 00:18:49.421327,643.95,644.07,644.6899,644.6701,1127611.0,15.0
SPY,2025-08-15 00:18:49.708909,644.43,644.67,644.95,644.6,1177366.0,15.0
SPY,2025-08-15 00:18:50.012937,644.48,644.59,644.975,644.955,1067042.0,15.0
SPY,2025-08-15 00:18:50.285781,644.895,644.955,645.49,645.03,1999866.0,15.0
SPY,2025-08-15 00:18:50.835735,644.84,645.03,645.31,645.21,1839924.0,15.0
SPY,2025-08-15 00:18:51.409257,644.88,645.19,645.62,644.94,4514923.0,15.0
SPY,2025-08-15 00:18:51.750124,645.1201,645.23,645.501,645.49,957823.0,5.0
SPY,2025-08-15 00:18:52.265821,644.88,645.48,645.62,644.94,2635650.0,5.0
SPY,2025-08-15 00:18:52.564611,645.16,645.36,645.527,645.16,16219.0,15.0
SPY,2025-08-15 00:18:52.967172,645.16,645.36,645.527,645.16,16219.0,15.0
SPY,2025-08-15 00:18:53.290950,645.16,645.36,645.527,645.16,16219.0,15.0
SPY,2025-08-15 00:18:53.748453,645.16,645.36,645.527,645.16,16219.0,15.0
