SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
BTAI,2025-08-25 09:30:00,4.71,4.91,4.91,4.78,446902.0,15.0
BTAI,2025-08-25 09:45:00,4.73,4.784,4.9259,4.905,162983.0,15.0
BTAI,2025-08-25 10:00:00,4.89,4.905,5.05,4.95,291525.0,15.0
BTAI,2025-08-25 10:15:00,4.8303,4.956,4.96,4.8601,63954.0,15.0
BTAI,2025-08-25 10:30:00,4.825,4.88,4.92,4.855,117163.0,15.0
BTAI,2025-08-25 10:45:00,4.81,4.855,4.97,4.955,81649.0,15.0
BTAI,2025-08-25 11:00:00,4.81,4.9494,4.97,4.8478,106270.0,15.0
BTAI,2025-08-25 11:15:00,4.8,4.83,4.89,4.8431,102334.0,15.0
BTAI,2025-08-25 11:30:00,4.77,4.88,4.8993,4.8302,93503.0,15.0
BTAI,2025-08-25 11:45:00,4.83,4.855,4.879,4.8768,30314.0,15.0
BTAI,2025-08-25 12:00:00,4.84,4.8601,4.9,4.8884,69338.0,15.0
BTAI,2025-08-25 12:15:00,4.86,4.8883,4.9499,4.9371,49895.0,15.0
BTAI,2025-08-25 12:30:00,4.925,4.93,5.03,5.025,89098.0,15.0
BTAI,2025-08-25 12:45:00,5.01,5.026,5.14,5.0326,105474.0,15.0
BTAI,2025-08-25 13:00:00,5.0204,5.0259,5.06,5.055,46010.0,15.0
BTAI,2025-08-25 13:15:00,5.01,5.05,5.085,5.085,65241.0,15.0
BTAI,2025-08-25 13:30:00,5.02,5.07,5.085,5.035,56376.0,15.0
BTAI,2025-08-25 13:45:00,5.02,5.03,5.12,5.07,86588.0,15.0
BTAI,2025-08-25 14:00:00,5.0613,5.0797,5.12,5.12,44277.0,15.0
BTAI,2025-08-25 14:15:00,5.06,5.125,5.13,5.08,38383.0,15.0
BTAI,2025-08-25 14:30:00,5.0741,5.0805,5.12,5.0914,28498.0,15.0
BTAI,2025-08-25 14:45:00,5.0401,5.1,5.1181,5.0441,35750.0,15.0
BTAI,2025-08-25 15:00:00,5.0342,5.05,5.1,5.055,44746.0,15.0
BTAI,2025-08-25 15:15:00,5.02,5.0562,5.07,5.04,35201.0,15.0
BTAI,2025-08-25 15:30:00,4.98,5.04,5.058,5.05,68095.0,15.0
BTAI,2025-08-25 15:45:00,5.04,5.05,5.18,5.15,177037.0,15.0
