SYMBOL,DATETIME,LOW,QUOTE,HIGH,CLOSE,VOLUME,INTERVAL,MSG
ELBM,2025-10-13 09:47:00,3.27,3.3,5.32,1.65,54543602.0,1.0,
ELBM,2025-10-13 09:48:00,4.0,4.01,4.14,4.1378,377133.0,1.0,
ELBM,2025-10-13 09:49:00,4.12,4.1997,4.29,4.2,630091.0,1.0,bought
ELBM,2025-10-13 09:50:00,4.13,4.14,4.35,4.2594,452370.0,1.0,
ELBM,2025-10-13 09:51:00,4.3401,4.3999,4.51,4.47,847971.0,1.0,
ELBM,2025-10-13 09:52:00,4.44,4.57,4.6499,4.4493,746430.0,1.0,
ELBM,2025-10-13 09:53:00,4.3092,4.3544,4.47,4.3092,349400.0,1.0,
ELBM,2025-10-13 09:54:00,4.22,4.24,4.35,4.297758,299166.0,1.0,
ELBM,2025-10-13 09:55:00,4.15,4.2589,4.29,4.1907,328149.0,1.0,closed
ELBM,2025-10-13 09:56:00,4.05,4.0698,4.2099,4.1401,207024.0,1.0,
ELBM,2025-10-13 09:57:00,4.125,4.13,4.24,4.17,283135.0,1.0,
ELBM,2025-10-13 09:58:00,4.1,4.13,4.21,4.185,269302.0,1.0,
ELBM,2025-10-13 09:59:00,4.22,4.24,4.3299,4.225,441359.0,1.0,bought
ELBM,2025-10-13 10:00:00,4.15,4.32,4.3899,4.1893,528315.0,1.0,closed
ELBM,2025-10-13 10:01:00,4.12,4.1762,4.2299,4.2013,222330.0,1.0,
ELBM,2025-10-13 10:02:00,4.05,4.105,4.16,4.1,303318.0,1.0,
ELBM,2025-10-13 10:03:00,4.03,4.105,4.12,4.11,317828.0,1.0,
ELBM,2025-10-13 10:04:00,4.0301,4.035,4.1666,4.1399,223565.0,1.0,
ELBM,2025-10-13 10:05:00,4.07,4.12,4.22,4.2134,315330.0,1.0,
ELBM,2025-10-13 10:06:00,4.07,4.14,4.22,4.2098,418858.0,1.0,
ELBM,2025-10-13 10:07:00,4.225,4.24,4.69,4.62,960787.0,1.0,
ELBM,2025-10-13 10:08:00,4.58,4.585,4.74,4.6901,902158.0,1.0,
ELBM,2025-10-13 10:09:00,4.67,4.69,4.85,4.84,1030498.0,1.0,
ELBM,2025-10-13 10:10:00,4.86,4.95,5.63,5.5,2439969.0,1.0,
ELBM,2025-10-13 10:11:00,5.21,5.4799,5.54,5.2594,1238010.0,1.0,
ELBM,2025-10-13 10:12:00,5.08,5.22,5.34,5.1225,1039062.0,1.0,
ELBM,2025-10-13 10:13:00,4.95,5.14,5.24,5.19,1104428.0,1.0,
ELBM,2025-10-13 10:14:00,4.93,5.1,5.2,5.008,580242.0,1.0,
ELBM,2025-10-13 10:15:00,4.94,5.0513,5.14,5.0556,768646.0,1.0,
ELBM,2025-10-13 10:16:00,4.975,4.9896,5.21,5.0399,871001.0,1.0,
ELBM,2025-10-13 10:17:00,4.94,4.955,5.1299,5.0156,508349.0,1.0,
ELBM,2025-10-13 10:18:00,4.72,5.0251,5.1,4.7806,853183.0,1.0,
ELBM,2025-10-13 10:19:00,4.65,4.84,4.8683,4.7,372640.0,1.0,
