SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
SPY,2025-08-14 23:50:14.286595,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:14.639531,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:15.135702,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:15.588368,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:15.903568,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:16.170880,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:16.489333,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:16.789311,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:17.207090,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:17.635382,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:17.906256,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:18.211987,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:18.547685,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:18.834244,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:19.170356,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:19.512044,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:19.839887,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:20.112096,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:20.386472,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:20.709621,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:21.004765,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:21.527610,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:21.961102,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:22.288942,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:22.588939,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:22.936033,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:23.539381,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:23.823471,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:24.139853,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:50:24.408585,645.16,645.36,645.527,645.2,14919.0,15.0
