SYMBOL,DATETIME,LOW,QUOTE,HIGH,CLOSE,VOLUME,INTERVAL,MSG
ELBM,2025-10-13 11:26:00,5.64,5.65,5.77,5.71,141923.0,1.0,
ELBM,2025-10-13 11:27:00,5.79,5.792,5.86,5.81,269052.0,1.0,
ELBM,2025-10-13 11:28:00,5.7801,5.825,5.825,5.7913,89669.0,1.0,
ELBM,2025-10-13 11:29:00,5.7301,5.76,5.79,5.7302,86730.0,1.0,
ELBM,2025-10-13 11:30:00,5.685,5.7,5.83,5.819,165191.0,1.0,
ELBM,2025-10-13 11:31:00,5.57,5.6099,5.62,5.6135,92926.0,1.0,
ELBM,2025-10-13 11:32:00,5.53,5.585,5.61,5.535,51930.0,1.0,
ELBM,2025-10-13 11:33:00,5.57,5.575,5.6498,5.6498,53629.0,1.0,
ELBM,2025-10-13 11:34:00,5.6,5.625,5.65,5.6001,59201.0,1.0,
ELBM,2025-10-13 11:35:00,5.53,5.55,5.5599,5.535,41094.0,1.0,
ELBM,2025-10-13 11:36:00,5.575,5.59,5.6399,5.61,28258.0,1.0,
ELBM,2025-10-13 11:37:00,5.53,5.59,5.5999,5.5494,50881.0,1.0,
ELBM,2025-10-13 11:38:00,5.46,5.525,5.54,5.4987,38334.0,1.0,
ELBM,2025-10-13 11:39:00,5.52,5.52,5.61,5.572882,91429.0,1.0,
ELBM,2025-10-13 11:40:00,5.5101,5.57,5.57,5.5499,32223.0,1.0,
ELBM,2025-10-13 11:41:00,5.55,5.56,5.57,5.562,12289.0,1.0,
ELBM,2025-10-13 11:42:00,5.45,5.54,5.56,5.4799,111306.0,1.0,
ELBM,2025-10-13 11:43:00,5.45,5.471,5.4999,5.455,58510.0,1.0,
ELBM,2025-10-13 11:44:00,5.4,5.4394,5.4699,5.445,63849.0,1.0,
ELBM,2025-10-13 11:45:00,5.48,5.48,5.56,5.54,54172.0,1.0,
ELBM,2025-10-13 11:46:00,5.4,5.52,5.525,5.4,134711.0,1.0,
ELBM,2025-10-13 11:47:00,5.27,5.31,5.3299,5.27,112673.0,1.0,
ELBM,2025-10-13 11:48:00,5.26,5.27,5.29,5.28,31828.0,1.0,
ELBM,2025-10-13 11:49:00,5.25,5.3,5.3,5.255,22960.0,1.0,
ELBM,2025-10-13 11:50:00,5.13,5.135,5.24,5.24,98290.0,1.0,
ELBM,2025-10-13 11:51:00,5.12,5.175,5.1898,5.15,78257.0,1.0,
ELBM,2025-10-13 11:52:00,5.2001,5.2001,5.28,5.28,46160.0,1.0,
ELBM,2025-10-13 11:53:00,5.27,5.285,5.3856,5.34,79069.0,1.0,
ELBM,2025-10-13 11:54:00,5.27,5.31,5.31,5.2799,25538.0,1.0,
ELBM,2025-10-13 11:55:00,5.2002,5.24,5.24,5.21,20992.0,1.0,
ELBM,2025-10-13 11:56:00,5.22,5.26,5.2794,5.23,28844.0,1.0,
ELBM,2025-10-13 11:57:00,5.17,5.2007,5.21,5.1899,21863.0,1.0,
ELBM,2025-10-13 11:58:00,4.962,5.07,5.09,5.035,147399.0,1.0,
ELBM,2025-10-13 11:59:00,4.98,5.05,5.0701,5.03,69096.0,1.0,
ELBM,2025-10-13 12:00:00,4.98,4.99,5.03,5.01,54044.0,1.0,
ELBM,2025-10-13 12:01:00,5.072,5.072,5.22,5.21,103102.0,1.0,
ELBM,2025-10-13 12:02:00,5.18,5.2198,5.28,5.275,70095.0,1.0,
ELBM,2025-10-13 12:03:00,5.2924,5.3,5.37,5.32,107476.0,1.0,
ELBM,2025-10-13 12:04:00,5.27,5.295,5.31,5.295,32768.0,1.0,
ELBM,2025-10-13 12:05:00,5.29,5.295,5.33,5.32,29801.0,1.0,
ELBM,2025-10-13 12:06:00,5.22,5.305,5.305,5.233,52489.0,1.0,
ELBM,2025-10-13 12:07:00,5.22,5.22,5.27,5.2587,37781.0,1.0,
ELBM,2025-10-13 12:08:00,5.21,5.2214,5.2293,5.2199,54547.0,1.0,
ELBM,2025-10-13 12:09:00,5.1501,5.1908,5.29,5.2649,136808.0,1.0,
ELBM,2025-10-13 12:10:00,5.26,5.315,5.315,5.3,34181.0,1.0,
ELBM,2025-10-13 12:11:00,5.27,5.315,5.33,5.315,29936.0,1.0,
ELBM,2025-10-13 12:12:00,5.36,5.42,5.46,5.38,171518.0,1.0,
ELBM,2025-10-13 12:13:00,5.3,5.3733,5.3733,5.3011,35650.0,1.0,
ELBM,2025-10-13 12:14:00,5.242,5.3094,5.379,5.3635,107850.0,1.0,
ELBM,2025-10-13 12:15:00,5.31,5.36,5.41,5.315,94753.0,1.0,
ELBM,2025-10-13 12:16:00,5.39,5.41,5.44,5.39,68330.0,1.0,
ELBM,2025-10-13 12:17:00,5.44,5.44,5.6,5.5989,374191.0,1.0,
ELBM,2025-10-13 12:18:00,5.62005,5.6409,5.74,5.73,276851.0,1.0,
ELBM,2025-10-13 12:19:00,5.7801,5.7899,5.87,5.82,349150.0,1.0,
ELBM,2025-10-13 12:20:00,5.63,5.825,5.8394,5.675,330215.0,1.0,
ELBM,2025-10-13 12:21:00,5.55,5.7,5.7,5.56,230517.0,1.0,
ELBM,2025-10-13 12:22:00,5.55,5.6001,5.69,5.64,120544.0,1.0,
ELBM,2025-10-13 12:23:00,5.53,5.62,5.64,5.64,123057.0,1.0,
ELBM,2025-10-13 12:24:00,5.58,5.59,5.6698,5.6199,82820.0,1.0,
ELBM,2025-10-13 12:25:00,5.58,5.62,5.82,5.7656,341904.0,1.0,
ELBM,2025-10-13 12:26:00,5.7601,5.8059,5.87,5.83,363714.0,1.0,
ELBM,2025-10-13 12:27:00,5.6,5.7662,5.79,5.6001,223845.0,1.0,
ELBM,2025-10-13 12:28:00,5.5,5.545,5.6,5.5187,181164.0,1.0,
ELBM,2025-10-13 12:29:00,5.5,5.55,5.55,5.5094,95274.0,1.0,
ELBM,2025-10-13 12:30:00,5.4,5.49,5.5,5.405,117847.0,1.0,
ELBM,2025-10-13 12:31:00,5.38,5.4209,5.4597,5.42,94830.0,1.0,
ELBM,2025-10-13 12:32:00,5.46,5.5001,5.505,5.4793,52566.0,1.0,
ELBM,2025-10-13 12:33:00,5.45,5.46,5.55,5.4901,106638.0,1.0,
ELBM,2025-10-13 12:34:00,5.48,5.51,5.58,5.56,99699.0,1.0,
ELBM,2025-10-13 12:35:00,5.5707,5.575,5.71,5.6794,198904.0,1.0,
ELBM,2025-10-13 12:36:00,5.6401,5.65,5.73,5.7201,126829.0,1.0,
ELBM,2025-10-13 12:37:00,5.6,5.6601,5.68,5.66,93268.0,1.0,
ELBM,2025-10-13 12:38:00,5.68,5.76,5.77,5.702,142475.0,1.0,
ELBM,2025-10-13 12:39:00,5.7201,5.7499,5.99,5.96,367417.0,1.0,
ELBM,2025-10-13 12:40:00,5.82,5.94,6.12,5.9199,678382.0,1.0,
ELBM,2025-10-13 12:41:00,5.9,5.91,6.05,5.9807,324982.0,1.0,
ELBM,2025-10-13 12:42:00,5.995,5.995,6.21,6.15,706920.0,1.0,
ELBM,2025-10-13 12:43:00,6.3,6.38,6.55,6.315,654655.0,1.0,
ELBM,2025-10-13 12:44:00,6.17,6.27,6.31,6.275,306995.0,1.0,
ELBM,2025-10-13 12:45:00,5.53,6.2797,6.2797,5.955,526166.0,1.0,
ELBM,2025-10-13 12:46:00,5.76,5.7901,5.98,5.89,319439.0,1.0,
ELBM,2025-10-13 12:47:00,5.85,5.905,5.97,5.94,178639.0,1.0,
ELBM,2025-10-13 12:48:00,5.8,5.9399,5.97,5.8704,239875.0,1.0,
ELBM,2025-10-13 12:49:00,5.8,5.815,5.865,5.855,124324.0,1.0,
ELBM,2025-10-13 12:50:00,5.81,5.91,5.91,5.8208,102486.0,1.0,
ELBM,2025-10-13 12:51:00,5.675,5.8299,5.8299,5.755,231795.0,1.0,
ELBM,2025-10-13 12:52:00,5.7799,5.7799,5.85,5.8246,108049.0,1.0,
ELBM,2025-10-13 12:53:00,5.835,5.847,6.14,6.1099,615719.0,1.0,
ELBM,2025-10-13 12:54:00,6.09,6.11,6.21,6.12,559099.0,1.0,
ELBM,2025-10-13 12:55:00,6.03,6.0912,6.18,6.11,275555.0,1.0,
ELBM,2025-10-13 12:56:00,6.01,6.1292,6.15,6.05,280881.0,1.0,
ELBM,2025-10-13 12:57:00,5.95,6.045,6.085,5.955,260720.0,1.0,
ELBM,2025-10-13 12:58:00,5.9201,5.9693,5.9893,5.9708,77572.0,1.0,
ELBM,2025-10-13 12:59:00,5.98,5.99,6.1,5.9893,220853.0,1.0,
ELBM,2025-10-13 13:00:00,5.95,5.95,6.1599,6.075,308051.0,1.0,
ELBM,2025-10-13 13:01:00,5.9,6.032,6.06,5.92,236335.0,1.0,
ELBM,2025-10-13 13:02:00,5.9003,5.915,5.98,5.925,87504.0,1.0,
ELBM,2025-10-13 13:03:00,5.91005,5.945,6.06,6.01,158110.0,1.0,
ELBM,2025-10-13 13:04:00,5.91,5.982,6.02,5.9399,126023.0,1.0,
ELBM,2025-10-13 13:05:00,5.9,5.93,6.08,6.0495,184886.0,1.0,
ELBM,2025-10-13 13:06:00,6.0,6.0503,6.09,6.07,137932.0,1.0,
ELBM,2025-10-13 13:07:00,6.06,6.185,6.24,6.1094,363109.0,1.0,
ELBM,2025-10-13 13:08:00,5.91,6.0925,6.12,5.96,256610.0,1.0,
ELBM,2025-10-13 13:09:00,5.912,5.925,6.0,5.9611,123153.0,1.0,
ELBM,2025-10-13 13:10:00,5.94,5.965,5.9999,5.94,70170.0,1.0,
ELBM,2025-10-13 13:11:00,5.8,5.94,5.941,5.915,182833.0,1.0,
ELBM,2025-10-13 13:12:00,5.8,5.9044,5.92,5.8399,92139.0,1.0,
ELBM,2025-10-13 13:13:00,5.8324,5.85,5.88,5.86,34664.0,1.0,
ELBM,2025-10-13 13:14:00,5.55,5.865,5.8694,5.6599,248520.0,1.0,
ELBM,2025-10-13 13:15:00,5.4,5.655,5.69,5.53,387166.0,1.0,
ELBM,2025-10-13 13:16:00,5.52,5.5479,5.64,5.605,107688.0,1.0,
ELBM,2025-10-13 13:17:00,5.58,5.62,5.73,5.67,155688.0,1.0,
ELBM,2025-10-13 13:18:00,5.58,5.65,5.66,5.63,43971.0,1.0,
ELBM,2025-10-13 13:19:00,5.6501,5.66,5.7888,5.7799,104414.0,1.0,
ELBM,2025-10-13 13:20:00,5.71,5.785,5.8,5.72,89127.0,1.0,
ELBM,2025-10-13 13:21:00,5.62,5.725,5.725,5.6206,83209.0,1.0,
ELBM,2025-10-13 13:22:00,5.5205,5.54,5.59,5.532,107206.0,1.0,
ELBM,2025-10-13 13:23:00,5.56,5.57,5.66,5.6287,74037.0,1.0,
ELBM,2025-10-13 13:24:00,5.59,5.6385,5.67,5.6502,44168.0,1.0,
ELBM,2025-10-13 13:25:00,5.58,5.6506,5.68,5.61,39470.0,1.0,
ELBM,2025-10-13 13:26:00,5.5,5.59,5.59,5.52,119507.0,1.0,
ELBM,2025-10-13 13:27:00,5.4,5.52,5.5398,5.515,177589.0,1.0,
ELBM,2025-10-13 13:28:00,5.4499,5.5013,5.52,5.475,35259.0,1.0,
ELBM,2025-10-13 13:29:00,5.45,5.4702,5.59,5.56,110248.0,1.0,
ELBM,2025-10-13 13:30:00,5.51,5.56,5.62,5.5899,81090.0,1.0,
ELBM,2025-10-13 13:31:00,5.47,5.5713,5.5757,5.48,58901.0,1.0,
ELBM,2025-10-13 13:32:00,5.4,5.4501,5.4909,5.4799,105446.0,1.0,
ELBM,2025-10-13 13:33:00,5.44,5.4714,5.485,5.4436,43201.0,1.0,
ELBM,2025-10-13 13:34:00,5.45,5.46,5.6199,5.61,81942.0,1.0,
ELBM,2025-10-13 13:35:00,5.6,5.625,5.7552,5.696682,199618.0,1.0,
ELBM,2025-10-13 13:36:00,5.61,5.6701,5.6898,5.65,77152.0,1.0,
ELBM,2025-10-13 13:37:00,5.58,5.64,5.7,5.61,64030.0,1.0,
ELBM,2025-10-13 13:39:00,5.625,5.625,5.6256,5.6256,403.0,1.0,
ELBM,2025-10-13 13:40:00,5.69,5.69,5.72,5.72,5272.0,1.0,
ELBM,2025-10-13 13:41:00,5.695,5.695,5.695,5.695,200.0,1.0,
ELBM,2025-10-13 13:42:00,5.7603,5.7603,5.7603,5.7603,200.0,1.0,
ELBM,2025-10-13 13:43:00,5.85,5.865,5.87,5.8686,5731.0,1.0,
ELBM,2025-10-13 13:44:00,5.8,5.8,5.81,5.8056,5518.0,1.0,
ELBM,2025-10-13 13:45:00,5.78,5.78,5.7835,5.7835,771.0,1.0,
ELBM,2025-10-13 13:46:00,5.82,5.83,5.8498,5.843,5200.0,1.0,
ELBM,2025-10-13 13:47:00,5.7401,5.7796,5.7796,5.7401,1129.0,1.0,
ELBM,2025-10-13 13:48:00,5.72,5.72,5.73,5.72,2367.0,1.0,
ELBM,2025-10-13 13:49:00,5.7,5.72,5.7494,5.7493,79584.0,1.0,
ELBM,2025-10-13 13:50:00,5.7,5.7,5.72,5.7108,8710.0,1.0,
ELBM,2025-10-13 13:51:00,5.76,5.7703,5.78,5.765,13920.0,1.0,
ELBM,2025-10-13 13:52:00,5.7712,5.7712,5.78,5.78,2558.0,1.0,
ELBM,2025-10-13 13:53:00,5.45,5.52,5.5298,5.451,40073.0,1.0,
ELBM,2025-10-13 13:54:00,5.4802,5.5,5.5,5.49,9501.0,1.0,
ELBM,2025-10-13 13:55:00,5.42,5.44,5.44,5.4386,13443.0,1.0,
ELBM,2025-10-13 13:56:00,5.4,5.45,5.45,5.407,21707.0,1.0,
ELBM,2025-10-13 13:57:00,5.44,5.45,5.4799,5.4795,15025.0,1.0,
ELBM,2025-10-13 13:58:00,5.4904,5.52,5.5296,5.52,13742.0,1.0,
ELBM,2025-10-13 13:59:00,5.5303,5.5401,5.55,5.5303,3844.0,1.0,
ELBM,2025-10-13 14:00:00,5.43,5.4541,5.4699,5.43,10467.0,1.0,
ELBM,2025-10-13 14:01:00,5.4,5.4,5.4373,5.425,11395.0,1.0,
ELBM,2025-10-13 14:02:00,5.42,5.43,5.44,5.43,5487.0,1.0,
ELBM,2025-10-13 14:03:00,5.49,5.5,5.51,5.4966,1869.0,1.0,
ELBM,2025-10-13 14:04:00,5.4793,5.49,5.4987,5.4793,3100.0,1.0,
ELBM,2025-10-13 14:05:00,5.43,5.49,5.49,5.44,13550.0,1.0,
ELBM,2025-10-13 14:06:00,5.51,5.51,5.5499,5.5499,18551.0,1.0,
ELBM,2025-10-13 14:07:00,5.545,5.545,5.5714,5.5714,3500.0,1.0,
ELBM,2025-10-13 14:08:00,5.59,5.6,5.6584,5.65,40458.0,1.0,
ELBM,2025-10-13 14:09:00,5.6,5.605,5.6056,5.6056,6662.0,1.0,
ELBM,2025-10-13 14:10:00,5.49,5.53,5.54,5.49,5202.0,1.0,
ELBM,2025-10-13 14:11:00,5.42,5.455,5.46,5.4405,28247.0,1.0,
ELBM,2025-10-13 14:12:00,5.5001,5.5194,5.54,5.52,18332.0,1.0,
ELBM,2025-10-13 14:13:00,5.4625,5.475,5.51,5.5,13681.0,1.0,
ELBM,2025-10-13 14:14:00,5.49,5.51,5.51,5.49,3768.0,1.0,
ELBM,2025-10-13 14:15:00,5.52,5.5207,5.5498,5.535,9781.0,1.0,
ELBM,2025-10-13 14:16:00,5.4902,5.525,5.53,5.5101,17739.0,1.0,
ELBM,2025-10-13 14:17:00,5.505,5.505,5.52,5.52,3022.0,1.0,
ELBM,2025-10-13 14:18:00,5.5801,5.5801,5.7099,5.66,96805.0,1.0,
ELBM,2025-10-13 14:19:00,5.8,5.95,6.1,5.95,271796.0,1.0,
ELBM,2025-10-13 14:20:00,5.91,5.9201,6.04,6.03,77621.0,1.0,
ELBM,2025-10-13 14:21:00,5.9501,5.99,6.0,5.97,18293.0,1.0,
ELBM,2025-10-13 14:22:00,5.8801,5.9043,6.03,5.9916,80877.0,1.0,
ELBM,2025-10-13 14:23:00,5.9501,5.98,6.02,5.9695,53602.0,1.0,
ELBM,2025-10-13 14:24:00,5.9301,5.9787,5.98,5.9301,45413.0,1.0,
ELBM,2025-10-13 14:25:00,5.93,5.9772,5.9799,5.945,24745.0,1.0,
ELBM,2025-10-13 14:26:00,5.8058,5.8799,5.8799,5.8345,31996.0,1.0,
ELBM,2025-10-13 14:27:00,5.8604,5.91,5.95,5.8712,56965.0,1.0,
ELBM,2025-10-13 14:28:00,5.84,5.84,5.92,5.895,15833.0,1.0,
ELBM,2025-10-13 14:29:00,6.05,6.08,6.17,6.109,126774.0,1.0,
ELBM,2025-10-13 14:30:00,6.06,6.06,6.2,6.1886,122116.0,1.0,
ELBM,2025-10-13 14:31:00,6.17,6.19,6.25,6.19,142646.0,1.0,
ELBM,2025-10-13 14:32:00,5.97,6.121,6.15,5.995,160615.0,1.0,
ELBM,2025-10-13 14:33:00,5.79,6.0202,6.03,5.8939,173821.0,1.0,
ELBM,2025-10-13 14:34:00,5.91,5.915,5.945,5.9213,20694.0,1.0,
ELBM,2025-10-13 14:35:00,5.95,5.95,6.05,6.04,31931.0,1.0,
ELBM,2025-10-13 14:36:00,6.0,6.0794,6.08,6.01,37299.0,1.0,
ELBM,2025-10-13 14:37:00,5.9954,6.05,6.08,6.053,24005.0,1.0,
ELBM,2025-10-13 14:38:00,5.93,6.0,6.005,5.965,42668.0,1.0,
ELBM,2025-10-13 14:39:00,5.9801,5.99,6.11,6.0906,96065.0,1.0,
ELBM,2025-10-13 14:40:00,5.8714,5.99,5.99,5.9594,50849.0,1.0,
ELBM,2025-10-13 14:41:00,5.7,5.925,5.9399,5.7405,177405.0,1.0,
ELBM,2025-10-13 14:42:00,5.795,5.795,5.8299,5.8154,15664.0,1.0,
ELBM,2025-10-13 14:43:00,5.8235,5.8398,5.91,5.895,30732.0,1.0,
ELBM,2025-10-13 14:44:00,5.851,5.89,5.9,5.86,8640.0,1.0,
ELBM,2025-10-13 14:45:00,5.835,5.835,5.92,5.9,29726.0,1.0,
ELBM,2025-10-13 14:46:00,5.8925,5.9385,5.95,5.91,16672.0,1.0,
ELBM,2025-10-13 14:47:00,5.8718,5.925,5.925,5.9051,19138.0,1.0,
ELBM,2025-10-13 14:48:00,5.89,5.89,6.03,5.9733,188278.0,1.0,
ELBM,2025-10-13 14:49:00,5.95,5.9999,6.03,5.98,96714.0,1.0,
ELBM,2025-10-13 14:50:00,5.92,5.96,6.0,5.985,61158.0,1.0,
ELBM,2025-10-13 14:51:00,5.89,5.89,5.935,5.915,12266.0,1.0,
ELBM,2025-10-13 14:52:00,5.95,5.9698,6.09,6.05,105593.0,1.0,
ELBM,2025-10-13 14:53:00,5.94,6.0486,6.0498,5.9501,52567.0,1.0,
ELBM,2025-10-13 14:54:00,5.9,5.93,5.95,5.91,26284.0,1.0,
ELBM,2025-10-13 14:55:00,5.9,5.95,5.95,5.9178,24218.0,1.0,
ELBM,2025-10-13 14:56:00,5.915,5.93,6.0,6.0,31625.0,1.0,
ELBM,2025-10-13 14:57:00,5.98,6.0187,6.1,6.075,56016.0,1.0,
ELBM,2025-10-13 14:58:00,6.07,6.095,6.25,6.12,228788.0,1.0,
ELBM,2025-10-13 14:59:00,6.1199,6.12,6.26,6.1633,145814.0,1.0,
ELBM,2025-10-13 15:00:00,6.07,6.115,6.27,6.23,184622.0,1.0,
ELBM,2025-10-13 15:01:00,6.125,6.125,6.34,6.32,287060.0,1.0,
ELBM,2025-10-13 15:02:00,6.4901,6.53,6.9499,6.8357,616896.0,1.0,
ELBM,2025-10-13 15:03:00,6.75,6.7988,6.89,6.805,277816.0,1.0,
ELBM,2025-10-13 15:04:00,6.56,6.76,6.76,6.66,237578.0,1.0,
ELBM,2025-10-13 15:05:00,6.64,6.8601,6.91,6.74,236648.0,1.0,
ELBM,2025-10-13 15:06:00,6.62,6.7195,6.73,6.67,90505.0,1.0,
ELBM,2025-10-13 15:07:00,6.71,6.714,6.93,6.802,252169.0,1.0,
ELBM,2025-10-13 15:08:00,6.58,6.73,6.76,6.59,156737.0,1.0,
ELBM,2025-10-13 15:09:00,6.4,6.518,6.59,6.5,96825.0,1.0,
ELBM,2025-10-13 15:10:00,6.49,6.49,6.75,6.62,152949.0,1.0,
ELBM,2025-10-13 15:11:00,6.6,6.6025,6.75,6.7,173945.0,1.0,
ELBM,2025-10-13 15:12:00,6.68,6.68,6.87,6.7998,243193.0,1.0,
ELBM,2025-10-13 15:13:00,6.9301,6.935,7.16,7.16,421811.0,1.0,
ELBM,2025-10-13 15:14:00,6.86,7.09,7.09,7.02,338659.0,1.0,
ELBM,2025-10-13 15:15:00,6.81,6.9498,6.96,6.945,151525.0,1.0,
ELBM,2025-10-13 15:16:00,7.0713,7.0713,7.28,7.1995,325747.0,1.0,
ELBM,2025-10-13 15:17:00,6.81,7.08,7.1,6.85,195108.0,1.0,
ELBM,2025-10-13 15:18:00,6.845,6.85,6.96,6.8999,65245.0,1.0,
ELBM,2025-10-13 15:19:00,6.93,6.941,7.0,6.96,75500.0,1.0,
ELBM,2025-10-13 15:20:00,6.91,6.99,7.1,6.915,249480.0,1.0,
ELBM,2025-10-13 15:21:00,6.85,6.86,6.98,6.88,76374.0,1.0,
ELBM,2025-10-13 15:22:00,6.9022,6.9098,7.1,7.05,102415.0,1.0,
ELBM,2025-10-13 15:23:00,6.88,6.975,7.0,6.94,114733.0,1.0,
ELBM,2025-10-13 15:24:00,6.99,6.99,7.22,7.1763,380693.0,1.0,
ELBM,2025-10-13 15:25:00,7.1601,7.18,7.45,7.4254,333573.0,1.0,
ELBM,2025-10-13 15:26:00,7.28,7.37,7.49,7.45,251991.0,1.0,
ELBM,2025-10-13 15:27:00,7.44,7.45,7.7999,7.69,454034.0,1.0,
ELBM,2025-10-13 15:28:00,7.7,7.761,7.85,7.72,263837.0,1.0,
ELBM,2025-10-13 15:29:00,7.36,7.69,7.74,7.4601,396347.0,1.0,
ELBM,2025-10-13 15:30:00,7.37,7.46,7.54,7.37,165683.0,1.0,
ELBM,2025-10-13 15:31:00,7.22,7.222,7.44,7.31,204000.0,1.0,
ELBM,2025-10-13 15:32:00,7.39,7.39,7.67,7.6232,306328.0,1.0,
ELBM,2025-10-13 15:33:00,7.57,7.57,7.82,7.79,383074.0,1.0,
ELBM,2025-10-13 15:34:00,7.6,7.8121,7.84,7.64,337599.0,1.0,
ELBM,2025-10-13 15:35:00,7.595,7.6385,7.93,7.88,389122.0,1.0,
ELBM,2025-10-13 15:36:00,7.86,7.88,8.44,8.2,719972.0,1.0,
ELBM,2025-10-13 15:37:00,8.14,8.25,8.31,8.2425,252587.0,1.0,
ELBM,2025-10-13 15:38:00,8.2,8.3099,8.5,8.39,552088.0,1.0,
ELBM,2025-10-13 15:39:00,8.38,8.5394,8.6,8.56,415517.0,1.0,
ELBM,2025-10-13 15:40:00,8.31,8.63,8.7,8.3654,437547.0,1.0,
ELBM,2025-10-13 15:41:00,7.7,8.275,8.34,7.8115,446245.0,1.0,
ELBM,2025-10-13 15:42:00,7.6,7.9,7.92,7.7759,268516.0,1.0,
ELBM,2025-10-13 15:43:00,7.75,7.7897,7.91,7.81,223089.0,1.0,
ELBM,2025-10-13 15:44:00,7.35,7.601,7.62,7.495,304515.0,1.0,
ELBM,2025-10-13 15:45:00,7.4,7.54,7.67,7.53,241499.0,1.0,
ELBM,2025-10-13 15:46:00,7.32,7.4699,7.5,7.3241,136510.0,1.0,
ELBM,2025-10-13 15:47:00,7.24,7.3,7.41,7.39,262816.0,1.0,
ELBM,2025-10-13 15:48:00,7.39,7.4401,7.5999,7.44,264314.0,1.0,
ELBM,2025-10-13 15:49:00,7.36,7.47,7.53,7.49,132731.0,1.0,
ELBM,2025-10-13 15:50:00,7.26,7.46,7.51,7.27,139358.0,1.0,
ELBM,2025-10-13 15:51:00,7.14,7.27,7.29,7.2301,265359.0,1.0,
ELBM,2025-10-13 15:53:00,7.241,7.25,7.39,7.352,88972.0,1.0,
