SYMBOL,DATETIME,LOW,QUOTE,HIGH,CLOSE,VOLUME,INTERVAL,MSG
ELAB,2025-10-14 11:18:00,8.4,8.4032,8.4147,8.4,725.0,1.0,
ELAB,2025-10-14 11:19:00,8.4123,8.4123,8.4123,8.4123,100.0,1.0,
ELAB,2025-10-14 11:20:00,8.311,8.33,8.33,8.32,657.0,1.0,
ELAB,2025-10-14 11:21:00,8.397,8.397,8.397,8.397,155.0,1.0,
ELAB,2025-10-14 11:22:00,8.34,8.34,8.34,8.34,130.0,1.0,
ELAB,2025-10-14 11:23:00,8.35,8.35,8.3553,8.3553,700.0,1.0,
ELAB,2025-10-14 11:24:00,8.4006,8.4219,8.4219,8.4006,700.0,1.0,
ELAB,2025-10-14 11:25:00,8.3864,8.4219,8.4375,8.3864,5223.0,1.0,
ELAB,2025-10-14 11:26:00,8.45,8.48,8.48,8.48,1450.0,1.0,
ELAB,2025-10-14 11:27:00,8.42,8.48,8.48,8.42,4672.0,1.0,
ELAB,2025-10-14 11:28:00,8.565,8.565,8.62,8.6181,4563.0,1.0,
ELAB,2025-10-14 11:29:00,8.4153,8.565,8.62,8.45,12748.0,1.0,
ELAB,2025-10-14 11:30:00,8.5,8.5,8.55,8.5492,851.0,1.0,
ELAB,2025-10-14 11:31:00,8.4823,8.4823,8.4892,8.4836,1748.0,1.0,
ELAB,2025-10-14 11:32:00,8.4,8.45,8.455,8.455,2015.0,1.0,
ELAB,2025-10-14 11:33:00,8.5,8.5,8.51,8.51,1583.0,1.0,
ELAB,2025-10-14 11:34:00,8.5073,8.5073,8.5073,8.5073,233.0,1.0,
ELAB,2025-10-14 11:35:00,8.49,8.49,8.5,8.5,3033.0,1.0,
ELAB,2025-10-14 11:36:00,8.43,8.44,8.5,8.4394,5213.0,1.0,
ELAB,2025-10-14 11:37:00,8.5006,8.5113,8.58,8.5006,1815.0,1.0,
ELAB,2025-10-14 11:38:00,8.5,8.5,8.5,8.5,287.0,1.0,
ELAB,2025-10-14 11:39:00,8.53,8.55,8.58,8.53,1171.0,1.0,
ELAB,2025-10-14 11:40:00,8.55,8.61,8.61,8.59,1884.0,1.0,
ELAB,2025-10-14 11:41:00,8.55,8.61,8.63,8.595,9646.0,1.0,
ELAB,2025-10-14 11:42:00,8.56,8.57,8.59,8.575,2705.0,1.0,
ELAB,2025-10-14 11:43:00,8.63,8.63,8.6499,8.6496,4887.0,1.0,
ELAB,2025-10-14 11:44:00,8.56,8.654,8.654,8.56,10269.0,1.0,
ELAB,2025-10-14 11:45:00,8.573088,8.573088,8.58,8.58,1100.0,1.0,
ELAB,2025-10-14 11:46:00,8.56,8.58,8.6,8.58,1099.0,1.0,
ELAB,2025-10-14 11:47:00,8.54,8.54,8.54,8.54,5538.0,1.0,
ELAB,2025-10-14 11:48:00,8.52,8.54,8.54,8.53,1977.0,1.0,
ELAB,2025-10-14 11:49:00,8.6197,8.64,8.67,8.65,1554.0,1.0,
ELAB,2025-10-14 11:50:00,8.6201,8.65,8.65,8.6201,1560.0,1.0,
ELAB,2025-10-14 11:51:00,8.6005,8.64,8.64,8.6005,580.0,1.0,
ELAB,2025-10-14 11:52:00,8.6297,8.6297,8.6297,8.6297,100.0,1.0,
ELAB,2025-10-14 11:53:00,8.58,8.58,8.6021,8.6021,348.0,1.0,
ELAB,2025-10-14 11:54:00,8.5,8.535,8.5699,8.53,1211.0,1.0,
ELAB,2025-10-14 11:55:00,8.51,8.53,8.56,8.5505,4666.0,1.0,
ELAB,2025-10-14 11:56:00,8.5748,8.66,8.66,8.5748,1515.0,1.0,
ELAB,2025-10-14 11:57:00,8.65,8.65,8.72,8.72,6283.0,1.0,
ELAB,2025-10-14 11:58:00,8.6832,8.72,8.74,8.71,1753.0,1.0,
ELAB,2025-10-14 11:59:00,8.68,8.68,8.7801,8.78,12726.0,1.0,
ELAB,2025-10-14 12:00:00,8.8,8.86,8.8782,8.87,9085.0,1.0,
ELAB,2025-10-14 12:01:00,8.76,8.85,8.85,8.8285,4831.0,1.0,
ELAB,2025-10-14 12:02:00,8.78,8.85,8.85,8.78,1877.0,1.0,
ELAB,2025-10-14 12:03:00,8.7501,8.7501,8.81,8.76,5755.0,1.0,
ELAB,2025-10-14 12:04:00,8.72,8.8,8.84,8.72,2429.0,1.0,
ELAB,2025-10-14 12:05:00,8.7243,8.8,8.8,8.7243,1324.0,1.0,
ELAB,2025-10-14 12:06:00,8.7294,8.765,8.765,8.73,4504.0,1.0,
ELAB,2025-10-14 12:07:00,8.68,8.718,8.7468,8.7468,2680.0,1.0,
ELAB,2025-10-14 12:08:00,8.6941,8.6941,8.7123,8.7123,435.0,1.0,
ELAB,2025-10-14 12:09:00,8.745,8.745,8.78,8.78,1200.0,1.0,
ELAB,2025-10-14 12:10:00,8.68,8.6999,8.74,8.74,2156.0,1.0,
ELAB,2025-10-14 12:11:00,8.74,8.7415,8.7455,8.74,2565.0,1.0,
ELAB,2025-10-14 12:12:00,8.68,8.7,8.7,8.7,1300.0,1.0,
ELAB,2025-10-14 12:13:00,8.7,8.74,8.74,8.7,680.0,1.0,
ELAB,2025-10-14 12:14:00,8.72,8.74,8.744,8.744,715.0,1.0,
ELAB,2025-10-14 12:15:00,8.72,8.72,8.77,8.76,4755.0,1.0,
ELAB,2025-10-14 12:16:00,8.72,8.72,8.72,8.72,100.0,1.0,
ELAB,2025-10-14 12:17:00,8.68,8.69,8.7,8.68,984.0,1.0,
ELAB,2025-10-14 12:18:00,8.58,8.62,8.62,8.5976,857.0,1.0,
ELAB,2025-10-14 12:19:00,8.59,8.6,8.6,8.59,2112.0,1.0,
ELAB,2025-10-14 12:20:00,8.59,8.59,8.615,8.6001,5702.0,1.0,
ELAB,2025-10-14 12:21:00,8.59,8.6,8.6,8.6,2434.0,1.0,
ELAB,2025-10-14 12:22:00,8.59,8.6472,8.6472,8.59,994.0,1.0,
ELAB,2025-10-14 12:23:00,8.55,8.55,8.59,8.57,1488.0,1.0,
ELAB,2025-10-14 12:24:00,8.55,8.59,8.605,8.605,2007.0,1.0,
ELAB,2025-10-14 12:25:00,8.57,8.5999,8.5999,8.5742,1923.0,1.0,
ELAB,2025-10-14 12:26:00,8.55,8.57,8.58,8.55,8533.0,1.0,
ELAB,2025-10-14 12:27:00,8.51,8.5792,8.5792,8.54,996.0,1.0,
ELAB,2025-10-14 12:28:00,8.42,8.51,8.51,8.4415,3814.0,1.0,
ELAB,2025-10-14 12:29:00,8.48,8.5,8.55,8.5,2135.0,1.0,
ELAB,2025-10-14 12:30:00,8.5007,8.55,8.56,8.56,1517.0,1.0,
ELAB,2025-10-14 12:31:00,8.52,8.54,8.54,8.52,300.0,1.0,
ELAB,2025-10-14 12:32:00,8.585,8.585,8.625,8.625,1200.0,1.0,
ELAB,2025-10-14 12:33:00,8.6014,8.6014,8.625,8.625,385.0,1.0,
ELAB,2025-10-14 12:34:00,8.6313,8.64,8.68,8.68,1678.0,1.0,
ELAB,2025-10-14 12:35:00,8.65,8.665,8.67,8.67,2988.0,1.0,
ELAB,2025-10-14 12:36:00,8.6401,8.6401,8.75,8.7368,7960.0,1.0,
ELAB,2025-10-14 12:37:00,8.695,8.695,8.73,8.73,530.0,1.0,
ELAB,2025-10-14 12:38:00,8.73,8.75,8.7768,8.73,1116.0,1.0,
ELAB,2025-10-14 12:39:00,8.65,8.71,8.72,8.65,940.0,1.0,
ELAB,2025-10-14 12:40:00,8.64,8.65,8.71,8.71,2227.0,1.0,
ELAB,2025-10-14 12:41:00,8.65,8.65,8.6694,8.6501,1338.0,1.0,
ELAB,2025-10-14 12:42:00,8.68,8.68,8.7,8.7,540.0,1.0,
ELAB,2025-10-14 12:43:00,8.715,8.715,8.7384,8.722,626.0,1.0,
ELAB,2025-10-14 12:44:00,8.7515,8.755,8.78,8.7515,1530.0,1.0,
ELAB,2025-10-14 12:45:00,8.765,8.77,8.77,8.765,716.0,1.0,
ELAB,2025-10-14 12:46:00,8.66,8.77,8.77,8.7084,9710.0,1.0,
ELAB,2025-10-14 12:47:00,8.7369,8.7369,8.7369,8.7369,100.0,1.0,
ELAB,2025-10-14 12:48:00,8.645,8.6959,8.6959,8.6563,1682.0,1.0,
ELAB,2025-10-14 12:49:00,8.66,8.66,9.05,9.01,46554.0,1.0,
ELAB,2025-10-14 12:50:00,9.0,9.07,9.1499,9.054,18817.0,1.0,
ELAB,2025-10-14 12:51:00,9.05,9.0605,9.19,9.17,13163.0,1.0,
ELAB,2025-10-14 12:52:00,8.86,9.1364,9.2,9.0,38467.0,1.0,
ELAB,2025-10-14 12:53:00,8.85,8.87,8.97,8.85,5223.0,1.0,
ELAB,2025-10-14 12:54:00,8.69,8.73,8.75,8.69,3180.0,1.0,
ELAB,2025-10-14 12:55:00,8.71,8.7101,8.796,8.796,4810.0,1.0,
ELAB,2025-10-14 12:56:00,8.8,8.8,8.83,8.8016,4303.0,1.0,
ELAB,2025-10-14 12:57:00,8.82,8.8246,8.87,8.82,4132.0,1.0,
ELAB,2025-10-14 12:58:00,8.82,8.86,8.880033,8.880033,2831.0,1.0,
ELAB,2025-10-14 12:59:00,8.8,8.82,8.85,8.81,3190.0,1.0,
ELAB,2025-10-14 13:00:00,8.81,8.88,8.88,8.8178,663.0,1.0,
ELAB,2025-10-14 13:01:00,8.82,8.85,8.99,8.82,3545.0,1.0,
ELAB,2025-10-14 13:02:00,8.92,8.94,8.95,8.92,631.0,1.0,
ELAB,2025-10-14 13:03:00,8.89,8.92,8.99,8.95,4977.0,1.0,
ELAB,2025-10-14 13:04:00,8.9019,8.95,8.95,8.9101,2088.0,1.0,
ELAB,2025-10-14 13:05:00,8.91,8.91,9.11,9.1,4077.0,1.0,
ELAB,2025-10-14 13:06:00,9.07,9.075,9.23,9.08,17357.0,1.0,
ELAB,2025-10-14 13:07:00,9.08,9.08,9.125,9.105,5761.0,1.0,
ELAB,2025-10-14 13:08:00,9.102,9.14,9.2,9.2,9638.0,1.0,
ELAB,2025-10-14 13:09:00,9.15,9.2354,9.3,9.15,14850.0,1.0,
ELAB,2025-10-14 13:10:00,9.0072,9.15,9.2299,9.2,5491.0,1.0,
ELAB,2025-10-14 13:11:00,9.065,9.085,9.17,9.065,2110.0,1.0,
ELAB,2025-10-14 13:12:00,9.07,9.085,9.1734,9.11,5291.0,1.0,
ELAB,2025-10-14 13:13:00,9.01,9.07,9.1,9.1,6038.0,1.0,
ELAB,2025-10-14 13:14:00,9.07,9.08,9.22,9.0775,18978.0,1.0,
ELAB,2025-10-14 13:15:00,9.1008,9.1774,9.2,9.15,2797.0,1.0,
ELAB,2025-10-14 13:16:00,9.1,9.11,9.17,9.1358,3404.0,1.0,
ELAB,2025-10-14 13:17:00,9.08,9.11,9.1422,9.0912,1955.0,1.0,
ELAB,2025-10-14 13:19:00,9.1274,9.1274,9.1274,9.1274,170.0,1.0,
ELAB,2025-10-14 13:20:00,9.12,9.1274,9.185,9.12,2583.0,1.0,
ELAB,2025-10-14 13:21:00,9.1537,9.1537,9.1537,9.1537,635.0,1.0,
ELAB,2025-10-14 13:22:00,9.23,9.23,9.23,9.23,100.0,1.0,
ELAB,2025-10-14 13:23:00,9.2164,9.2164,9.2164,9.2164,300.0,1.0,
ELAB,2025-10-14 13:24:00,9.15,9.2164,9.2164,9.15,921.0,1.0,
ELAB,2025-10-14 13:25:00,8.9212,8.98,8.98,8.9212,1207.0,1.0,
ELAB,2025-10-14 13:26:00,9.0,9.0,9.0,9.0,200.0,1.0,
ELAB,2025-10-14 13:27:00,9.0554,9.0554,9.0554,9.0554,144.0,1.0,
ELAB,2025-10-14 13:28:00,9.0554,9.0554,9.1,9.065,645.0,1.0,
ELAB,2025-10-14 13:29:00,8.97,8.97,8.97,8.97,300.0,1.0,
ELAB,2025-10-14 13:30:00,8.92,8.97,9.026116,8.9202,1663.0,1.0,
ELAB,2025-10-14 13:31:00,8.9272,8.9272,9.0396,9.0396,4707.0,1.0,
ELAB,2025-10-14 13:32:00,8.94,9.0,9.04,8.94,1262.0,1.0,
ELAB,2025-10-14 13:33:00,8.98,8.985,9.04,9.04,1400.0,1.0,
ELAB,2025-10-14 13:34:00,8.9309,8.957,9.0149,9.0149,425.0,1.0,
ELAB,2025-10-14 13:35:00,8.86,8.86,8.86,8.86,105.0,1.0,
ELAB,2025-10-14 13:36:00,8.8962,8.94,8.94,8.8962,818.0,1.0,
ELAB,2025-10-14 13:37:00,8.98,8.98,9.0025,9.0025,367.0,1.0,
ELAB,2025-10-14 13:38:00,8.9954,8.9954,9.0,9.0,500.0,1.0,
ELAB,2025-10-14 13:39:00,8.94,8.94,8.94,8.94,1459.0,1.0,
ELAB,2025-10-14 13:40:00,8.8928,8.94,8.95,8.9319,2754.0,1.0,
ELAB,2025-10-14 13:41:00,8.93,8.93,8.93,8.93,200.0,1.0,
ELAB,2025-10-14 13:42:00,8.93,8.93,8.9625,8.94,813.0,1.0,
ELAB,2025-10-14 13:43:00,8.88,8.8884,8.915,8.905,3199.0,1.0,
ELAB,2025-10-14 13:44:00,8.9,8.9,8.9,8.9,100.0,1.0,
ELAB,2025-10-14 13:45:00,8.8829,8.9,8.9,8.8829,300.0,1.0,
ELAB,2025-10-14 13:46:00,8.72,8.72,8.82,8.73,900.0,1.0,
ELAB,2025-10-14 13:47:00,8.7,8.7,8.71,8.71,633.0,1.0,
ELAB,2025-10-14 13:48:00,8.7,8.75,8.75,8.7,677.0,1.0,
ELAB,2025-10-14 13:49:00,8.72,8.76,8.776,8.72,1100.0,1.0,
ELAB,2025-10-14 13:50:00,8.72,8.76,8.92,8.92,2637.0,1.0,
ELAB,2025-10-14 13:51:00,8.78,8.78,8.78,8.78,400.0,1.0,
ELAB,2025-10-14 13:52:00,8.7255,8.7255,8.7255,8.7255,140.0,1.0,
ELAB,2025-10-14 13:53:00,8.72,8.7255,8.81,8.81,6427.0,1.0,
ELAB,2025-10-14 13:54:00,8.725,8.725,8.74,8.725,400.0,1.0,
ELAB,2025-10-14 13:55:00,8.7,8.7,8.75,8.74,489.0,1.0,
ELAB,2025-10-14 13:56:00,8.725,8.725,8.7796,8.7796,568.0,1.0,
ELAB,2025-10-14 13:57:00,8.73,8.76,8.76,8.73,700.0,1.0,
ELAB,2025-10-14 13:58:00,8.73,8.745,8.745,8.73,526.0,1.0,
ELAB,2025-10-14 13:59:00,8.7,8.7,8.7,8.7,895.0,1.0,
ELAB,2025-10-14 14:00:00,8.7,8.74,8.9,8.71,8479.0,1.0,
ELAB,2025-10-14 14:01:00,8.79,8.79,8.79,8.79,100.0,1.0,
ELAB,2025-10-14 14:02:00,8.75,8.75,8.75,8.75,100.0,1.0,
ELAB,2025-10-14 14:03:00,8.75,8.75,8.8982,8.81,1200.0,1.0,
ELAB,2025-10-14 14:04:00,8.75,8.75,8.75,8.75,200.0,1.0,
ELAB,2025-10-14 14:05:00,8.75,8.75,8.79,8.79,368.0,1.0,
ELAB,2025-10-14 14:06:00,8.75,8.75,8.79,8.79,368.0,1.0,
ELAB,2025-10-14 14:07:00,8.755,8.755,8.755,8.755,220.0,1.0,
ELAB,2025-10-14 14:08:00,8.6603,8.7,8.7,8.6603,623.0,1.0,
ELAB,2025-10-14 14:09:00,8.715,8.715,8.85,8.85,9794.0,1.0,
ELAB,2025-10-14 14:10:00,8.77,8.77,8.78,8.7732,499.0,1.0,
ELAB,2025-10-14 14:11:00,8.83,8.88,8.88,8.83,3138.0,1.0,
ELAB,2025-10-14 14:12:00,8.77,8.77,8.77,8.77,705.0,1.0,
ELAB,2025-10-14 14:13:00,8.7,8.7,8.73,8.73,3337.0,1.0,
ELAB,2025-10-14 14:14:00,8.59,8.59,8.68,8.68,366.0,1.0,
ELAB,2025-10-14 14:15:00,8.6285,8.6285,8.6285,8.6285,575.0,1.0,
ELAB,2025-10-14 14:16:00,8.5501,8.67,8.67,8.615,1703.0,1.0,
ELAB,2025-10-14 14:17:00,8.59,8.62,8.645,8.59,1022.0,1.0,
ELAB,2025-10-14 14:18:00,8.45,8.57,8.57,8.485,5195.0,1.0,
ELAB,2025-10-14 14:19:00,8.54,8.55,8.55,8.54,451.0,1.0,
ELAB,2025-10-14 14:20:00,8.57,8.59,8.6399,8.57,2650.0,1.0,
ELAB,2025-10-14 14:21:00,8.57,8.59,8.64,8.58,12700.0,1.0,
ELAB,2025-10-14 14:22:00,8.5283,8.5283,8.56,8.56,368.0,1.0,
ELAB,2025-10-14 14:23:00,8.5622,8.605,8.605,8.5622,200.0,1.0,
ELAB,2025-10-14 14:24:00,8.54,8.58,8.58,8.54,1980.0,1.0,
ELAB,2025-10-14 14:25:00,8.59,8.5969,8.5969,8.59,481.0,1.0,
ELAB,2025-10-14 14:26:00,8.575,8.575,8.575,8.575,100.0,1.0,
ELAB,2025-10-14 14:27:00,8.583479,8.583479,8.583479,8.583479,100.0,1.0,
ELAB,2025-10-14 14:28:00,8.674424,8.674424,8.674424,8.674424,1393.0,1.0,
ELAB,2025-10-14 14:29:00,8.6,8.6,8.6,8.6,200.0,1.0,
ELAB,2025-10-14 14:30:00,8.58,8.58,8.6889,8.5819,500.0,1.0,
ELAB,2025-10-14 14:31:00,8.645,8.645,8.645,8.645,100.0,1.0,
ELAB,2025-10-14 14:32:00,8.645,8.645,8.645,8.645,100.0,1.0,
ELAB,2025-10-14 14:33:00,8.75,8.75,8.75,8.75,100.0,1.0,
ELAB,2025-10-14 14:34:00,8.7142,8.72,8.72,8.7142,450.0,1.0,
ELAB,2025-10-14 14:35:00,8.7142,8.72,8.72,8.7142,450.0,1.0,
ELAB,2025-10-14 14:36:00,8.75,8.75,8.87,8.84,1550.0,1.0,
ELAB,2025-10-14 14:37:00,8.84,8.84,8.87,8.87,1987.0,1.0,
ELAB,2025-10-14 14:38:00,8.755,8.8,8.8,8.755,565.0,1.0,
ELAB,2025-10-14 14:39:00,8.74,8.74,8.79,8.79,700.0,1.0,
ELAB,2025-10-14 14:40:00,8.75,8.75,8.84,8.83,1304.0,1.0,
ELAB,2025-10-14 14:41:00,8.75,8.75,8.84,8.83,1404.0,1.0,
ELAB,2025-10-14 14:42:00,8.74,8.81,8.82,8.8097,4326.0,1.0,
ELAB,2025-10-14 14:43:00,8.79,8.79,8.8497,8.8494,1800.0,1.0,
ELAB,2025-10-14 14:44:00,8.7398,8.7398,8.8235,8.8235,214.0,1.0,
ELAB,2025-10-14 14:45:00,8.7112,8.83,8.83,8.8137,2313.0,1.0,
ELAB,2025-10-14 14:46:00,8.8,8.8,8.83,8.83,2826.0,1.0,
ELAB,2025-10-14 14:47:00,8.785,8.84,8.84,8.8394,527.0,1.0,
ELAB,2025-10-14 14:48:00,8.72,8.75,8.75,8.72,934.0,1.0,
ELAB,2025-10-14 14:49:00,8.7631,8.7631,8.77,8.77,400.0,1.0,
ELAB,2025-10-14 14:50:00,8.718848,8.718848,8.718848,8.718848,100.0,1.0,
