SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
CRM,2025-08-15 09:30:00,234.63,236.0,240.46,240.31,980517.0,15.0
CRM,2025-08-15 09:45:00,239.1617,240.31,241.92,240.645,455514.0,15.0
CRM,2025-08-15 10:00:00,238.75,240.48,240.56,239.025,413880.0,15.0
CRM,2025-08-15 10:15:00,238.53,239.09,239.98,239.93,223224.0,15.0
CRM,2025-08-15 10:30:00,239.21,239.925,240.68,240.415,257867.0,15.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
CRM,2025-08-15 10:30:00,239.21,239.925,239.96,239.62,45470.0,5.0
