SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
SPY,2025-08-14 23:56:32.402134,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:32.778355,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:33.113279,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:33.440474,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:33.744514,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:34.229432,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:34.540884,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:34.966911,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:35.362275,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:35.682486,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:36.089359,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:36.440587,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:36.767039,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:37.113267,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:37.624003,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:38.067503,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:38.405637,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:38.767731,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:39.092155,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:39.614784,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:39.927401,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:40.241046,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:40.565571,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:40.824685,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:41.128557,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:41.395543,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:41.698156,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:41.978812,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:42.307618,645.16,645.36,645.527,645.2,14919.0,15.0
SPY,2025-08-14 23:56:42.621646,645.16,645.36,645.527,645.2,14919.0,15.0
