SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
QQQ,2025-08-14 09:45:20.977833,579.71,579.89,579.89,579.8014,58190.0,15.0
QQQ,2025-08-14 10:00:21.606921,580.1,580.2,580.25,580.195,57264.0,15.0
QQQ,2025-08-14 10:15:22.650846,579.57,579.6,579.74,579.58,24865.0,15.0
QQQ,2025-08-14 10:30:23.245197,580.57,580.57,580.725,580.7215,35354.0,15.0
QQQ,2025-08-14 10:45:24.403239,581.21,581.32,581.325,581.2599,31220.0,15.0
QQQ,2025-08-14 11:00:24.758711,580.61,580.68,580.73,580.7,39407.0,15.0
QQQ,2025-08-14 11:15:26.597082,580.14,580.2,580.39,580.38,29532.0,15.0
QQQ,2025-08-14 11:30:26.940893,578.9,579.04,579.14,578.91,49856.0,15.0
QQQ,2025-08-14 11:45:27.798127,578.96,579.02,579.1,579.08,31673.0,15.0
QQQ,2025-08-14 12:00:28.161185,579.92,580.09,580.15,580.0201,56947.0,15.0
QQQ,2025-08-14 12:15:29.092430,578.46,578.52,578.75,578.75,69714.0,15.0
QQQ,2025-08-14 12:30:29.547527,578.93,578.93,579.15,579.15,31334.0,15.0
QQQ,2025-08-14 12:45:30.535383,579.34,579.43,579.5,579.49,12509.0,15.0
QQQ,2025-08-14 13:00:31.026939,580.37,580.46,580.48,580.405,53968.0,15.0
QQQ,2025-08-14 13:15:32.360164,580.74,580.815,580.87,580.8,72927.0,15.0
QQQ,2025-08-14 13:30:32.717741,581.11,581.17,581.19,581.1108,21154.0,15.0
QQQ,2025-08-14 13:45:33.559440,580.535,580.59,580.59,580.55,18361.0,15.0
QQQ,2025-08-14 14:00:33.952945,580.68,580.84,580.84,580.76,42261.0,15.0
QQQ,2025-08-14 14:15:34.841194,579.35,579.57,579.58,579.39,76519.0,15.0
QQQ,2025-08-14 14:30:35.199833,579.35,579.41,579.5001,579.4699,32593.0,15.0
QQQ,2025-08-14 14:45:36.791666,579.65,579.74,579.75,579.68,22344.0,15.0
QQQ,2025-08-14 15:00:37.284043,579.78,579.9,579.91,579.8,37571.0,15.0
QQQ,2025-08-14 15:15:38.153305,579.93,579.97,580.01,579.93,16468.0,15.0
QQQ,2025-08-14 15:30:38.507624,579.91,579.99,580.02,579.96,29494.0,15.0
QQQ,2025-08-14 15:45:39.929794,580.345,580.37,580.56,580.47,113849.0,15.0
QQQ,2025-08-14 16:00:40.389681,579.5,579.86,579.89,579.71,740829.0,15.0
QQQ,2025-08-14 16:15:41.368871,578.67,578.67,578.89,578.88,5641.0,15.0
QQQ,2025-08-14 16:30:41.788713,578.9,578.95,578.96,578.9,4796.0,15.0
QQQ,2025-08-14 16:45:42.764836,579.01,579.06,579.06,579.05,1842.0,15.0
