SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
ELAB,2025-08-26 09:38:52.656750,2.0,2.03,2.03,2.0225,19796.0,15.0
ELAB,2025-08-26 09:45:53.011475,2.071,2.071,2.071,2.071,200.0,15.0
ELAB,2025-08-26 10:00:53.454577,2.1495,2.1495,2.15,2.15,3600.0,15.0
ELAB,2025-08-26 10:15:53.789428,2.13,2.1495,2.17,2.15,47614.0,15.0
ELAB,2025-08-26 10:30:57.460237,2.11,2.13,2.13,2.13,5300.0,15.0
ELAB,2025-08-26 10:45:59.811484,2.1201,2.1201,2.1201,2.1201,200.0,15.0
ELAB,2025-08-26 11:01:00.914488,2.1,2.1201,2.1324,2.1212,12676.0,15.0
ELAB,2025-08-26 11:15:01.375613,2.11,2.1125,2.15,2.11,5799.0,15.0
ELAB,2025-08-26 11:30:15.789158,2.04,2.125,2.125,2.0889,12012.0,15.0
ELAB,2025-08-26 11:45:16.958600,2.09,2.1,2.1344,2.09,2392.0,15.0
ELAB,2025-08-26 12:00:19.128098,2.1,2.1,2.12,2.1115,2276.0,15.0
ELAB,2025-08-26 12:15:19.967917,2.0712,2.0802,2.095,2.09,4417.0,15.0
ELAB,2025-08-26 12:30:20.224194,2.05,2.071,2.0916,2.05,3742.0,15.0
ELAB,2025-08-26 12:45:21.600167,2.07,2.07,2.0898,2.0898,1129.0,15.0
ELAB,2025-08-26 13:00:21.911752,2.03,2.0703,2.083,2.05,18218.0,15.0
ELAB,2025-08-26 13:15:22.874481,2.0301,2.06,2.07,2.0301,22828.0,15.0
ELAB,2025-08-26 13:30:23.256020,2.04,2.045,2.06,2.05,2143.0,15.0
ELAB,2025-08-26 13:45:24.353361,2.04,2.06,2.06,2.06,4284.0,15.0
ELAB,2025-08-26 14:00:24.788676,2.04,2.05,2.05,2.04,850.0,15.0
ELAB,2025-08-26 14:15:25.722954,2.03,2.04,2.07,2.07,12289.0,15.0
ELAB,2025-08-26 14:30:26.084098,2.03,2.04,2.07,2.04,14989.0,15.0
ELAB,2025-08-26 14:45:26.848851,2.0409,2.06,2.06,2.0409,568.0,15.0
ELAB,2025-08-26 15:00:27.124939,2.03,2.04,2.0526,2.0339,6069.0,15.0
ELAB,2025-08-26 15:15:27.883218,2.045,2.045,2.045,2.045,100.0,15.0
ELAB,2025-08-26 15:30:28.501168,2.04,2.045,2.05,2.0498,4544.0,15.0
ELAB,2025-08-26 15:45:29.718609,2.04,2.0428,2.0428,2.04,2440.0,15.0
ELAB,2025-08-26 16:00:30.050784,2.03,2.03,2.03,2.03,1159.0,15.0
