SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
IXHL,2025-08-25 09:40:15.268915,0.595,0.6,0.66,0.6344,14323857.0,15.0
IXHL,2025-08-25 09:45:15.784248,0.620599,0.6206,0.624,0.624,144811.0,15.0
IXHL,2025-08-25 10:00:16.086479,0.6174,0.61745,0.6175,0.6175,88652.0,15.0
IXHL,2025-08-25 10:15:16.452590,0.6399,0.64,0.647,0.6449,640593.0,15.0
IXHL,2025-08-25 10:30:17.309981,0.64,0.644001,0.6449,0.6414,620825.0,15.0
IXHL,2025-08-25 10:45:17.599702,0.6699,0.674501,0.6748,0.6703,598716.0,15.0
IXHL,2025-08-25 11:00:18.487916,0.6866,0.6917,0.6919,0.6876,750621.0,15.0
IXHL,2025-08-25 11:15:18.775857,0.723,0.7239,0.7273,0.7249,791937.0,15.0
IXHL,2025-08-25 11:30:19.700972,0.7126,0.715,0.7153,0.7143,387082.0,15.0
IXHL,2025-08-25 11:45:19.987193,0.704,0.7083,0.7084,0.7047,506094.0,15.0
IXHL,2025-08-25 12:00:21.323085,0.729,0.7292,0.74,0.7399,1104790.0,15.0
IXHL,2025-08-25 12:15:21.652866,0.7621,0.7632,0.7667,0.7629,904443.0,15.0
IXHL,2025-08-25 12:30:22.430868,0.7466,0.7466,0.7539,0.7481,1094825.0,15.0
IXHL,2025-08-25 12:45:23.768029,0.7295,0.7295,0.735,0.7328,217899.0,15.0
IXHL,2025-08-25 13:00:24.606520,0.7481,0.7502,0.7523,0.7522,214138.0,15.0
IXHL,2025-08-25 13:15:24.955159,0.7407,0.7423,0.7423,0.7423,326099.0,15.0
IXHL,2025-08-25 13:30:25.803793,0.7452,0.7477,0.748,0.7465,66064.0,15.0
IXHL,2025-08-25 13:45:26.105661,0.7612,0.7622,0.7661,0.7634,514879.0,15.0
IXHL,2025-08-25 14:00:26.912874,0.7588,0.7598,0.7665,0.7628,72904.0,15.0
IXHL,2025-08-25 14:15:27.389712,0.756,0.759,0.759,0.7568,43506.0,15.0
IXHL,2025-08-25 14:30:29.540403,0.7453,0.7453,0.7476,0.7475,82313.0,15.0
IXHL,2025-08-25 14:45:30.388527,0.743,0.744999,0.744999,0.743,25346.0,15.0
IXHL,2025-08-25 15:00:31.345448,0.7357,0.7399,0.7399,0.7375,60218.0,15.0
IXHL,2025-08-25 15:15:31.693298,0.75,0.7522,0.752204,0.752,34646.0,15.0
IXHL,2025-08-25 15:30:32.799516,0.7482,0.749,0.749,0.7482,47526.0,15.0
IXHL,2025-08-25 15:45:33.211444,0.7422,0.7431,0.7497,0.7497,60582.0,15.0
IXHL,2025-08-25 16:00:34.071029,0.7304,0.7405,0.7405,0.7369,138668.0,15.0
