SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
OSRH,2025-08-26 09:39:58.714937,0.8079,0.8382,0.88,0.865,400726.0,15.0
OSRH,2025-08-26 09:45:59.110121,0.8805,0.8805,0.93,0.9101,46316.0,15.0
OSRH,2025-08-26 10:00:59.455606,0.93,0.9339,0.9357,0.93,9451.0,15.0
OSRH,2025-08-26 10:15:59.745033,0.9,0.92,0.92,0.9001,9473.0,15.0
OSRH,2025-08-26 10:31:02.726557,0.9101,0.912,0.925,0.92,1400.0,15.0
OSRH,2025-08-26 10:45:03.119192,0.91,0.912,0.9399,0.92,74808.0,15.0
OSRH,2025-08-26 11:00:03.618047,0.9,0.92,0.9298,0.9151,68660.0,15.0
OSRH,2025-08-26 11:15:04.641470,0.9293,0.9293,0.9293,0.9293,1099.0,15.0
OSRH,2025-08-26 11:30:05.809848,0.8712,0.8712,0.8765,0.8765,12900.0,15.0
OSRH,2025-08-26 11:45:06.953560,0.8886,0.89,0.89,0.8886,6410.0,15.0
OSRH,2025-08-26 12:00:16.361649,0.9197,0.9197,0.9197,0.9197,178.0,15.0
OSRH,2025-08-26 12:15:17.324437,0.9198,0.9198,0.9198,0.9198,440.0,15.0
OSRH,2025-08-26 12:30:17.629606,0.9162,0.9162,0.9162,0.9162,2997.0,15.0
OSRH,2025-08-26 12:45:18.601516,0.9162,0.9162,0.927,0.9163,18618.0,15.0
OSRH,2025-08-26 13:00:18.918982,0.9162,0.9171,0.9308,0.9308,49924.0,15.0
OSRH,2025-08-26 13:15:19.901448,0.9185,0.935,0.935,0.9228,17431.0,15.0
OSRH,2025-08-26 13:30:20.341824,0.9186,0.9186,0.9186,0.9186,600.0,15.0
OSRH,2025-08-26 13:45:21.129250,0.9185,0.9186,0.9201,0.9188,25761.0,15.0
OSRH,2025-08-26 14:00:21.629803,0.9185,0.9186,0.925,0.9185,58046.0,15.0
OSRH,2025-08-26 14:15:22.453788,0.91855,0.91855,0.91855,0.91855,999.0,15.0
OSRH,2025-08-26 14:30:23.029986,0.9185,0.9185,0.9185,0.9185,768.0,15.0
OSRH,2025-08-26 14:45:24.119843,0.9186,0.9186,0.9186,0.9186,100.0,15.0
OSRH,2025-08-26 15:00:24.431425,0.92,0.92,0.92,0.92,22998.0,15.0
OSRH,2025-08-26 15:15:25.292865,0.9211,0.9211,0.9211,0.9211,100.0,15.0
OSRH,2025-08-26 15:30:25.599024,0.9211,0.9211,0.9211,0.9211,338.0,15.0
OSRH,2025-08-26 15:45:26.403920,0.9251,0.9251,0.9251,0.9251,2500.0,15.0
OSRH,2025-08-26 16:00:26.709402,0.9781,0.9781,0.9781,0.9781,17325.0,15.0
