stock,timestamp,open,high,low,close,volume
GOOGL,2025-08-01 14:15:00,188.7650,188.8800,188.7200,188.7600,205693
GOOGL,2025-08-01 14:10:00,188.6700,188.8300,188.6000,188.7600,231236
GOOGL,2025-08-01 14:05:00,188.8150,188.9400,188.5200,188.6800,246569
GOOGL,2025-08-01 14:00:00,188.8700,188.9000,188.6400,188.8150,213690
GOOGL,2025-08-01 13:55:00,188.9500,188.9550,188.6900,188.8800,221007
GOOGL,2025-08-01 13:50:00,188.7400,189.0100,188.6900,188.9600,214474
GOOGL,2025-08-01 13:45:00,188.8750,188.9250,188.6700,188.7400,178034
GOOGL,2025-08-01 13:40:00,188.6600,188.9300,188.6300,188.8800,207782
GOOGL,2025-08-01 13:35:00,188.4900,188.6565,188.4300,188.6350,215917
GOOGL,2025-08-01 13:30:00,188.3100,188.5300,188.2700,188.4900,237440
GOOGL,2025-08-01 13:25:00,188.1800,188.3700,188.1500,188.3300,210287
GOOGL,2025-08-01 13:20:00,188.1300,188.3000,188.0750,188.1800,261723
GOOGL,2025-08-01 13:15:00,188.0800,188.1800,188.0450,188.1200,162636
GOOGL,2025-08-01 13:10:00,188.1400,188.1700,187.9850,188.0700,181692
GOOGL,2025-08-01 13:05:00,188.0200,188.2000,187.9200,188.1402,186298
GOOGL,2025-08-01 13:00:00,188.0400,188.2400,187.8750,188.0400,215195
GOOGL,2025-08-01 12:55:00,188.3300,188.3900,187.9100,188.0393,374390
GOOGL,2025-08-01 12:50:00,188.4650,188.5186,188.2800,188.3300,176092
GOOGL,2025-08-01 12:45:00,188.6950,188.8300,188.3886,188.4600,309734
GOOGL,2025-08-01 12:40:00,188.8600,188.8700,188.6800,188.6901,142618
GOOGL,2025-08-01 12:35:00,189.1000,189.1004,188.8000,188.8700,144300
GOOGL,2025-08-01 12:30:00,188.9800,189.1000,188.8700,189.1000,826346
GOOGL,2025-08-01 12:25:00,189.2600,189.4300,188.9800,188.9850,169856
GOOGL,2025-08-01 12:20:00,189.0600,189.2567,188.9300,189.2500,183283
GOOGL,2025-08-01 12:15:00,188.9950,189.7500,188.8700,189.0648,229977
GOOGL,2025-08-01 12:10:00,188.9700,189.0250,188.7950,189.0000,155366
GOOGL,2025-08-01 12:05:00,188.7900,189.0600,188.7400,188.9700,150036
GOOGL,2025-08-01 12:00:00,188.9800,189.0300,188.7400,188.7800,177986
GOOGL,2025-08-01 11:55:00,189.1500,189.1700,188.9200,189.0000,173922
GOOGL,2025-08-01 11:50:00,189.1800,189.2500,189.0000,189.1400,214638
GOOGL,2025-08-01 11:45:00,189.2100,189.3400,189.1300,189.1700,282961
GOOGL,2025-08-01 11:40:00,189.1395,189.2700,189.0600,189.2100,325997
GOOGL,2025-08-01 11:35:00,188.7700,189.1400,188.7200,189.1200,377798
GOOGL,2025-08-01 11:30:00,188.5900,188.8707,188.5450,188.7800,317681
GOOGL,2025-08-01 11:25:00,188.6800,188.8800,188.5850,188.5900,325889
GOOGL,2025-08-01 11:20:00,188.5600,188.7700,188.4600,188.6800,315516
GOOGL,2025-08-01 11:15:00,188.5200,188.8800,188.4200,188.5700,372961
GOOGL,2025-08-01 11:10:00,188.6800,188.8700,188.5200,188.5200,340402
GOOGL,2025-08-01 11:05:00,188.5000,188.7700,188.4200,188.6893,254036
GOOGL,2025-08-01 11:00:00,188.7700,188.7700,188.3900,188.5000,687033
GOOGL,2025-08-01 10:55:00,188.7400,189.0200,188.6450,188.7500,352982
GOOGL,2025-08-01 10:50:00,189.0400,189.1800,188.7401,188.7600,258231
GOOGL,2025-08-01 10:45:00,189.2700,189.6400,189.0100,189.0600,384262
GOOGL,2025-08-01 10:40:00,189.7300,190.0400,189.2200,189.2600,576421
GOOGL,2025-08-01 10:35:00,189.4400,189.9900,189.3700,189.7300,466325
GOOGL,2025-08-01 10:30:00,189.3800,189.6000,189.2400,189.4450,503766
GOOGL,2025-08-01 10:25:00,189.3000,189.5300,189.1500,189.3600,325494
GOOGL,2025-08-01 10:20:00,189.0700,189.3700,188.9700,189.2800,453447
GOOGL,2025-08-01 10:15:00,189.0800,189.3415,189.0500,189.0700,500462
GOOGL,2025-08-01 10:10:00,189.0200,189.3350,188.9900,189.0800,474709
GOOGL,2025-08-01 10:05:00,188.6749,189.0450,188.4400,189.0300,558839
GOOGL,2025-08-01 10:00:00,189.0100,189.7500,187.8200,188.6600,1099758
GOOGL,2025-08-01 09:55:00,189.2800,189.5400,188.9800,189.0500,465230
GOOGL,2025-08-01 09:50:00,188.8200,189.3500,188.7100,189.2950,546789
GOOGL,2025-08-01 09:45:00,188.7400,189.0925,188.4300,188.8200,712132
GOOGL,2025-08-01 09:40:00,189.1300,189.2500,188.5900,188.7200,726636
GOOGL,2025-08-01 09:35:00,189.5450,189.7100,189.0600,189.1200,742278
GOOGL,2025-08-01 09:30:00,189.0250,190.8300,188.8100,189.5800,2194730
GOOGL,2025-08-01 09:25:00,188.5000,189.1900,187.7400,189.1200,306286
GOOGL,2025-08-01 09:20:00,188.6000,188.6900,188.4700,188.5000,22752
GOOGL,2025-08-01 09:15:00,188.4800,191.9000,188.0700,188.6300,35796
GOOGL,2025-08-01 09:10:00,188.3272,188.7600,188.3272,188.4800,22016
GOOGL,2025-08-01 09:05:00,188.0300,191.9000,187.9600,188.3500,316524
GOOGL,2025-08-01 09:00:00,188.1440,188.4500,187.9200,188.1500,17797
GOOGL,2025-08-01 08:55:00,188.4400,188.4600,188.1200,188.2300,18924
GOOGL,2025-08-01 08:50:00,188.5200,188.5200,188.0400,188.3000,13512
GOOGL,2025-08-01 08:45:00,189.0200,189.1100,188.4200,188.4500,21754
GOOGL,2025-08-01 08:40:00,188.6200,189.3900,188.5600,189.0682,31379
GOOGL,2025-08-01 08:35:00,188.0300,188.6200,188.0000,188.5300,12262
GOOGL,2025-08-01 08:30:00,188.2800,188.4000,187.9800,188.0300,25465
GOOGL,2025-08-01 08:25:00,188.4800,191.9000,188.2700,188.4000,6697
GOOGL,2025-08-01 08:20:00,188.4500,188.5900,188.3500,188.4800,9911
GOOGL,2025-08-01 08:15:00,188.6400,188.6800,188.3600,188.3600,16411
GOOGL,2025-08-01 08:10:00,188.4500,188.6900,188.4000,188.6200,9173
GOOGL,2025-08-01 08:05:00,188.3500,191.9000,188.2700,188.4200,4974
GOOGL,2025-08-01 08:00:00,188.4000,191.9000,187.0000,188.3500,163165
GOOGL,2025-08-01 07:55:00,188.3600,188.4700,188.2100,188.2500,8403
GOOGL,2025-08-01 07:50:00,188.3300,188.4300,188.2700,188.3500,2774
GOOGL,2025-08-01 07:45:00,188.3000,188.3900,188.2500,188.3500,4854
GOOGL,2025-08-01 07:40:00,188.2700,188.4000,188.2700,188.3000,3406
GOOGL,2025-08-01 07:35:00,188.1400,188.4100,188.0900,188.2700,16998
GOOGL,2025-08-01 07:30:00,188.3000,188.3000,188.0800,188.1000,5178
GOOGL,2025-08-01 07:25:00,188.3500,188.4900,188.2700,188.2700,6330
GOOGL,2025-08-01 07:20:00,188.3000,188.4400,188.1500,188.3400,11594
GOOGL,2025-08-01 07:15:00,188.1200,188.4100,188.1200,188.3100,12454
GOOGL,2025-08-01 07:10:00,187.9200,188.1800,187.8000,188.1600,13734
GOOGL,2025-08-01 07:05:00,187.6900,187.9300,187.6500,187.9000,5719
GOOGL,2025-08-01 07:00:00,187.5800,188.1000,187.5100,187.7000,27600
GOOGL,2025-08-01 06:55:00,187.2500,187.6000,187.2000,187.5500,11927
GOOGL,2025-08-01 06:50:00,187.2000,187.4500,187.0200,187.2900,9975
GOOGL,2025-08-01 06:45:00,187.4000,187.5000,187.1700,187.2100,6724
GOOGL,2025-08-01 06:40:00,187.5900,187.6100,187.3900,187.4700,6432
GOOGL,2025-08-01 06:35:00,187.7700,187.7700,187.5200,187.5900,3439
GOOGL,2025-08-01 06:30:00,187.6600,187.8700,187.6600,187.7800,2702
GOOGL,2025-08-01 06:25:00,187.5900,187.7800,187.5100,187.6200,3623
GOOGL,2025-08-01 06:20:00,187.6200,187.7000,187.5400,187.5800,5909
GOOGL,2025-08-01 06:15:00,187.7000,187.7800,187.5500,187.6400,5461
GOOGL,2025-08-01 06:10:00,187.6900,187.9000,187.6300,187.6900,5085
GOOGL,2025-08-01 06:05:00,187.7100,187.8700,187.6300,187.6400,9634
GOOGL,2025-08-01 06:00:00,187.9900,187.9900,187.7300,187.7500,1878
GOOGL,2025-08-01 05:55:00,188.0200,188.1200,187.8000,188.0100,10999
GOOGL,2025-08-01 05:50:00,188.0400,188.1300,187.8900,188.0500,8031
GOOGL,2025-08-01 05:45:00,187.8900,188.1000,187.8900,188.1000,10974
GOOGL,2025-08-01 05:40:00,187.8000,187.9300,187.7000,187.8900,3507
GOOGL,2025-08-01 05:35:00,187.6500,187.8000,187.5400,187.7400,5318
GOOGL,2025-08-01 05:30:00,187.6900,187.8200,187.5500,187.6500,16294
GOOGL,2025-08-01 05:25:00,187.8200,187.8200,187.6500,187.7100,3914
GOOGL,2025-08-01 05:20:00,187.9600,188.0100,187.7300,187.7600,3938
GOOGL,2025-08-01 05:15:00,187.8400,188.1200,187.7700,188.0000,4897
GOOGL,2025-08-01 05:10:00,187.7800,187.9600,187.7100,187.8900,4819
GOOGL,2025-08-01 05:05:00,188.0600,188.1700,187.7100,187.7100,5906
GOOGL,2025-08-01 05:00:00,187.9900,188.1000,187.8200,188.0500,11080
GOOGL,2025-08-01 04:55:00,187.8000,188.0000,187.8000,187.9100,10432
GOOGL,2025-08-01 04:50:00,187.6500,187.9600,187.6000,187.8000,7359
GOOGL,2025-08-01 04:45:00,187.6900,187.9000,187.5600,187.6000,11548
GOOGL,2025-08-01 04:40:00,187.0500,187.7500,187.0500,187.6700,19357
GOOGL,2025-08-01 04:35:00,187.4900,187.6000,187.0000,187.0700,19017
GOOGL,2025-08-01 04:30:00,187.3300,187.6200,187.2200,187.5000,26201
GOOGL,2025-08-01 04:25:00,188.0700,188.2100,187.2200,187.3400,27727
GOOGL,2025-08-01 04:20:00,188.5300,188.5900,188.0400,188.1500,16800
GOOGL,2025-08-01 04:15:00,188.6200,188.8000,188.3900,188.4600,23869
GOOGL,2025-08-01 04:10:00,188.9600,188.9800,188.5400,188.5400,13823
GOOGL,2025-08-01 04:05:00,188.9900,189.1000,188.8300,188.9300,12691
GOOGL,2025-08-01 04:00:00,188.8900,190.1000,188.5000,188.8600,30544
GOOGL,2025-07-31 19:55:00,190.5700,190.6600,190.4500,190.5000,14518
GOOGL,2025-07-31 19:50:00,190.5200,190.6500,190.5200,190.6100,1142
GOOGL,2025-07-31 19:45:00,190.6300,190.6600,190.5100,190.5300,5741
GOOGL,2025-07-31 19:40:00,190.7000,190.7900,190.5200,190.6300,3355
GOOGL,2025-07-31 19:35:00,190.7900,190.9400,190.5300,190.7900,3876
GOOGL,2025-07-31 19:30:00,190.5500,190.9900,190.5500,190.7000,4626
GOOGL,2025-07-31 19:25:00,190.6800,190.8900,190.5000,190.6500,4983
GOOGL,2025-07-31 19:20:00,190.9000,190.9400,190.5200,190.5209,5191
GOOGL,2025-07-31 19:15:00,191.1100,191.1300,190.5200,190.9300,5700
GOOGL,2025-07-31 19:10:00,190.5500,191.1400,190.5500,191.0900,4757
GOOGL,2025-07-31 19:05:00,190.3100,190.9400,190.3000,190.8000,6153
GOOGL,2025-07-31 19:00:00,190.4200,190.7500,190.3000,190.6600,6391
GOOGL,2025-07-31 18:55:00,190.5100,190.7500,190.3000,190.5000,6320
GOOGL,2025-07-31 18:50:00,190.5300,190.7500,190.5100,190.5101,5712
GOOGL,2025-07-31 18:45:00,190.4900,190.6900,190.3500,190.5300,2578
GOOGL,2025-07-31 18:40:00,190.5800,190.6300,190.3000,190.4900,8705
GOOGL,2025-07-31 18:35:00,190.6800,190.7000,190.5000,190.5200,6424
GOOGL,2025-07-31 18:30:00,190.5300,191.6500,190.5000,190.5000,13281
GOOGL,2025-07-31 18:25:00,190.7500,190.7700,190.5000,190.5900,7898
GOOGL,2025-07-31 18:20:00,190.8300,191.9000,190.6600,191.9000,28822
GOOGL,2025-07-31 18:15:00,190.8500,191.0000,190.8000,190.8600,2342
GOOGL,2025-07-31 18:10:00,191.0700,191.1100,190.8000,190.8100,8589
GOOGL,2025-07-31 18:05:00,191.0300,191.1400,190.9600,190.9900,6494
GOOGL,2025-07-31 18:00:00,191.0200,191.2400,190.9500,191.0500,11839
GOOGL,2025-07-31 17:55:00,191.0605,191.2500,191.0000,191.0500,21002
GOOGL,2025-07-31 17:50:00,191.2200,191.4000,191.0500,191.2000,7267
GOOGL,2025-07-31 17:45:00,191.1900,191.4000,191.0200,191.1200,3960
GOOGL,2025-07-31 17:40:00,191.0500,191.2000,191.0100,191.0284,10754
GOOGL,2025-07-31 17:35:00,191.1700,191.2000,191.0100,191.0100,11409
GOOGL,2025-07-31 17:30:00,191.3900,191.4000,191.0400,191.1900,15763
GOOGL,2025-07-31 17:25:00,191.3300,199.3689,191.3000,191.3800,4048
GOOGL,2025-07-31 17:20:00,191.5030,191.5200,191.3000,191.3300,4636
GOOGL,2025-07-31 17:15:00,191.4700,201.1797,191.3500,191.4500,3799
GOOGL,2025-07-31 17:10:00,191.3900,191.4700,191.3300,191.4700,6173
GOOGL,2025-07-31 17:05:00,191.4400,191.4400,191.3300,191.3900,3816
GOOGL,2025-07-31 17:00:00,191.2800,191.4900,191.2800,191.3300,3137
GOOGL,2025-07-31 16:55:00,191.4200,201.1797,185.7251,185.7595,6587
GOOGL,2025-07-31 16:50:00,191.3400,201.1797,180.3380,191.4400,5593
GOOGL,2025-07-31 16:45:00,191.2700,204.7628,190.9700,191.3700,7289
GOOGL,2025-07-31 16:40:00,191.4600,191.7000,191.2600,191.3000,4435
GOOGL,2025-07-31 16:35:00,191.4100,191.7000,191.2600,191.6400,6927
GOOGL,2025-07-31 16:30:00,191.4000,191.9000,191.2500,191.5000,374828
GOOGL,2025-07-31 16:25:00,191.3000,191.4400,191.1600,191.4300,7424
GOOGL,2025-07-31 16:20:00,191.3600,191.9000,191.2000,191.2600,48424
GOOGL,2025-07-31 16:15:00,191.4000,191.9000,191.1900,191.3200,21316
GOOGL,2025-07-31 16:10:00,191.7400,191.9000,191.2600,191.4000,62941
GOOGL,2025-07-31 16:05:00,191.8100,191.9000,191.4000,191.7400,237078
GOOGL,2025-07-31 16:00:00,191.9400,192.2100,191.4000,191.7500,11294190
GOOGL,2025-07-31 15:55:00,191.2000,192.1300,191.1800,191.9400,2528479
GOOGL,2025-07-31 15:50:00,191.4500,191.7900,191.0900,191.1900,1231568
GOOGL,2025-07-31 15:45:00,191.9150,192.0800,191.4100,191.4600,570805
GOOGL,2025-07-31 15:40:00,191.8400,192.0200,191.7500,191.9050,487540
GOOGL,2025-07-31 15:35:00,192.0400,192.1500,191.8100,191.8400,471204
GOOGL,2025-07-31 15:30:00,191.7600,192.0400,191.7600,192.0300,453550
GOOGL,2025-07-31 15:25:00,191.8600,191.9750,191.6500,191.7600,410091
GOOGL,2025-07-31 15:20:00,191.7900,191.9200,191.6800,191.8600,344122
GOOGL,2025-07-31 15:15:00,191.6800,191.8200,191.5700,191.7800,249570
GOOGL,2025-07-31 15:10:00,191.7300,191.8600,191.6200,191.6900,260649
GOOGL,2025-07-31 15:05:00,191.7700,191.9200,191.7100,191.7400,203432
GOOGL,2025-07-31 15:00:00,191.6600,191.8300,191.6550,191.7800,232658
GOOGL,2025-07-31 14:55:00,191.7900,191.8700,191.6050,191.6500,291296
GOOGL,2025-07-31 14:50:00,192.0100,192.0600,191.6700,191.7800,323521
GOOGL,2025-07-31 14:45:00,192.1000,192.2900,191.9950,192.0050,374955
GOOGL,2025-07-31 14:40:00,192.2300,192.3700,192.0450,192.1200,289004
GOOGL,2025-07-31 14:35:00,192.4300,192.5600,192.2350,192.2400,245632
GOOGL,2025-07-31 14:30:00,192.2550,192.5100,192.2479,192.4300,273465
GOOGL,2025-07-31 14:25:00,192.1700,192.2950,192.0900,192.2700,240323
GOOGL,2025-07-31 14:20:00,192.0400,192.3300,192.0000,192.1600,268486
GOOGL,2025-07-31 14:15:00,192.1500,192.1900,191.7730,192.0250,337211
GOOGL,2025-07-31 14:10:00,192.0800,192.4450,192.0000,192.1600,289825
GOOGL,2025-07-31 14:05:00,192.1200,192.2250,191.9400,192.0700,281833
GOOGL,2025-07-31 14:00:00,192.2900,192.4500,192.0970,192.1100,432848
GOOGL,2025-07-31 13:55:00,192.4300,192.4300,192.1200,192.3100,220617
GOOGL,2025-07-31 13:50:00,192.7100,192.7600,192.1600,192.4400,774976
GOOGL,2025-07-31 13:45:00,192.8710,193.1150,192.7000,192.7200,224678
GOOGL,2025-07-31 13:40:00,192.6400,192.9400,192.6100,192.8700,231531
GOOGL,2025-07-31 13:35:00,192.2400,192.6400,192.2400,192.6200,334864
GOOGL,2025-07-31 13:30:00,192.0500,192.2550,191.8700,192.2400,494939
GOOGL,2025-07-31 13:25:00,192.6800,192.7700,191.9100,192.0400,573453
GOOGL,2025-07-31 13:20:00,192.8100,192.9000,192.6600,192.6701,201007
GOOGL,2025-07-31 13:15:00,192.7100,192.8550,192.6200,192.8300,149638
GOOGL,2025-07-31 13:10:00,192.8200,192.8650,192.7000,192.7250,151753
GOOGL,2025-07-31 13:05:00,192.6000,192.9050,192.5100,192.8050,217798
GOOGL,2025-07-31 13:00:00,192.8750,192.9250,192.5200,192.6100,328358
GOOGL,2025-07-31 12:55:00,192.8450,192.9100,192.7000,192.8750,185929
GOOGL,2025-07-31 12:50:00,192.7500,192.8879,192.5700,192.8450,185317
GOOGL,2025-07-31 12:45:00,192.9200,192.9550,192.6351,192.7250,237106
GOOGL,2025-07-31 12:40:00,192.9600,193.1200,192.7500,192.9400,352458
GOOGL,2025-07-31 12:35:00,193.5000,193.5550,192.9150,192.9500,318225
GOOGL,2025-07-31 12:30:00,193.7800,193.8444,193.4800,193.5000,285138
GOOGL,2025-07-31 12:25:00,193.8300,193.9700,193.7053,193.7750,322782
GOOGL,2025-07-31 12:20:00,193.7350,193.8300,193.6850,193.8250,154420
GOOGL,2025-07-31 12:15:00,193.8300,193.9450,193.6500,193.7351,264963
GOOGL,2025-07-31 12:10:00,193.8450,193.9262,193.7200,193.8350,298711
GOOGL,2025-07-31 12:05:00,193.2800,193.9350,193.2600,193.8600,373842
GOOGL,2025-07-31 12:00:00,193.2500,193.4100,193.1550,193.2907,190252
GOOGL,2025-07-31 11:55:00,193.1000,193.3350,193.0700,193.2600,291267
GOOGL,2025-07-31 11:50:00,192.9000,193.2300,192.8100,193.1100,300742
GOOGL,2025-07-31 11:45:00,192.7900,193.0300,192.7600,192.9000,453078
GOOGL,2025-07-31 11:40:00,192.9550,192.9550,192.7400,192.7900,382495
GOOGL,2025-07-31 11:35:00,192.5300,192.9600,192.4900,192.9501,287566
GOOGL,2025-07-31 11:30:00,192.4100,192.5600,192.0900,192.5300,433434
GOOGL,2025-07-31 11:25:00,191.8910,192.5875,191.8445,192.3900,522316
GOOGL,2025-07-31 11:20:00,191.4500,192.1100,191.4300,191.8900,518165
GOOGL,2025-07-31 11:15:00,191.5300,191.6700,191.2000,191.4400,1447905
GOOGL,2025-07-31 11:10:00,191.6100,191.8350,191.4050,191.5451,571394
GOOGL,2025-07-31 11:05:00,191.9100,192.2000,191.5830,191.6100,775226
GOOGL,2025-07-31 11:00:00,191.9000,192.1800,191.7350,191.9100,1138283
GOOGL,2025-07-31 10:55:00,192.4300,192.6500,191.8700,191.9000,930424
GOOGL,2025-07-31 10:50:00,192.4300,192.5500,192.1300,192.4350,1112768
GOOGL,2025-07-31 10:45:00,193.0750,193.0900,192.1700,192.4400,1081364
GOOGL,2025-07-31 10:40:00,192.7950,193.2800,192.6400,193.0800,626011
GOOGL,2025-07-31 10:35:00,193.4400,193.5200,192.4900,192.7700,882299
GOOGL,2025-07-31 10:30:00,193.9186,194.0300,193.3600,193.4500,584001
GOOGL,2025-07-31 10:25:00,194.3050,194.5100,193.8600,193.9148,547447
GOOGL,2025-07-31 10:20:00,194.2400,194.4100,194.0500,194.3058,360927
GOOGL,2025-07-31 10:15:00,194.0600,194.4100,193.9900,194.2300,653569
GOOGL,2025-07-31 10:10:00,194.1600,194.4450,193.7800,194.0500,595334
GOOGL,2025-07-31 10:05:00,193.5934,194.2700,193.5200,194.1500,629376
GOOGL,2025-07-31 10:00:00,193.5100,193.9200,193.3400,193.5975,732185
GOOGL,2025-07-31 09:55:00,193.3600,194.2500,193.3200,193.5250,921710
GOOGL,2025-07-31 09:50:00,193.4800,193.5300,192.4270,193.3650,1015484
GOOGL,2025-07-31 09:45:00,193.1800,193.8892,192.6300,193.4800,1134576
GOOGL,2025-07-31 09:40:00,194.0900,194.1900,192.8300,193.1799,1191510
GOOGL,2025-07-31 09:35:00,192.4900,194.1200,192.0100,194.1050,1392685
GOOGL,2025-07-31 09:30:00,195.7100,195.9900,191.9300,192.4900,3301782
GOOGL,2025-07-31 09:25:00,196.0900,196.1900,195.5100,195.6500,36209
GOOGL,2025-07-31 09:20:00,196.1300,196.2800,196.0772,196.1300,9612
GOOGL,2025-07-31 09:15:00,196.1500,196.2489,196.0900,196.1500,10051
GOOGL,2025-07-31 09:10:00,196.2200,196.3100,196.1400,196.1500,5529
GOOGL,2025-07-31 09:05:00,196.1400,196.3400,196.0800,196.2600,11266
GOOGL,2025-07-31 09:00:00,196.3500,196.4000,196.1100,196.1600,11620
GOOGL,2025-07-31 08:55:00,196.4600,196.5000,196.3100,196.3200,10794
GOOGL,2025-07-31 08:50:00,196.3000,196.6100,196.3000,196.4000,20982
GOOGL,2025-07-31 08:45:00,196.2400,196.5100,196.2100,196.2600,40583
GOOGL,2025-07-31 08:40:00,196.0000,196.2800,195.9500,196.2210,16497
GOOGL,2025-07-31 08:35:00,196.0200,196.1900,195.8700,196.0500,11416
GOOGL,2025-07-31 08:30:00,196.0000,196.2700,195.7500,195.9765,12348
GOOGL,2025-07-31 08:25:00,195.7500,196.0000,195.6500,196.0000,11532
GOOGL,2025-07-31 08:20:00,195.5999,196.5300,195.5000,195.7300,3055
