SYMBOL,DATETIME,LOW,QUOTE,HIGH,CLOSE,VOLUME,INTERVAL,MSG
RANI,2025-10-17 12:01:00,2.01,2.105,2.15,2.0893,2256256.0,1.0,
RANI,2025-10-17 12:02:00,2.0899,2.0899,2.2599,2.1614,2047832.0,1.0,
RANI,2025-10-17 12:03:00,2.04,2.1599,2.16,2.0544,1595548.0,1.0,
RANI,2025-10-17 12:04:00,2.06,2.07,2.105,2.065,620140.0,1.0,
RANI,2025-10-17 12:05:00,2.08,2.1035,2.14,2.1,1104999.0,1.0,
RANI,2025-10-17 12:06:00,2.01,2.07,2.09,2.04,1183579.0,1.0,
RANI,2025-10-17 12:07:00,1.96,2.035,2.035,1.96,733855.0,1.0,
RANI,2025-10-17 12:08:00,1.96,2.035,2.035,1.96,733855.0,1.0,
RANI,2025-10-17 12:09:00,1.96,2.035,2.035,1.96,733855.0,1.0,
RANI,2025-10-17 12:10:00,1.96,2.035,2.035,1.96,733855.0,1.0,
RANI,2025-10-17 12:11:00,1.96,2.035,2.035,1.96,733855.0,1.0,
RANI,2025-10-17 12:12:00,1.87,1.9,1.96,1.935,1590561.0,1.0,
RANI,2025-10-17 12:13:00,1.75,1.9499,1.95,1.75,2520602.0,1.0,
RANI,2025-10-17 12:14:00,1.75,1.75,1.75,1.75,16413.0,1.0,
RANI,2025-10-17 12:15:00,1.75,1.75,1.75,1.75,16413.0,1.0,
RANI,2025-10-17 12:16:00,1.75,1.75,1.75,1.75,16413.0,1.0,
RANI,2025-10-17 12:17:00,1.75,1.75,1.75,1.75,16413.0,1.0,
RANI,2025-10-17 12:18:00,1.75,1.75,1.75,1.75,16413.0,1.0,
RANI,2025-10-17 12:19:00,1.75,1.79,1.87,1.86,2715548.0,1.0,
RANI,2025-10-17 12:20:00,1.77,1.855,1.87,1.82,1115086.0,1.0,
RANI,2025-10-17 12:21:00,1.81,1.815,1.85,1.82,671576.0,1.0,
RANI,2025-10-17 12:22:00,1.83,1.8399,1.85,1.8463,653602.0,1.0,
RANI,2025-10-17 12:23:00,1.82,1.8317,1.95,1.95,1472606.0,1.0,
RANI,2025-10-17 12:24:00,1.88,1.9269,1.93,1.9009,948109.0,1.0,
RANI,2025-10-17 12:25:00,1.89,1.9032,1.91,1.893,429893.0,1.0,
RANI,2025-10-17 12:26:00,1.89,1.89,1.98,1.9699,1383509.0,1.0,bought
RANI,2025-10-17 12:27:00,1.93,1.987,1.99,1.95,1223080.0,1.0,closed
RANI,2025-10-17 12:30:00,1.89,1.9493,1.96,1.89,964490.0,1.0,
RANI,2025-10-17 12:31:00,1.84,1.873112,1.905,1.895,1107675.0,1.0,
RANI,2025-10-17 12:32:00,1.89,1.8968,1.96,1.9199,913195.0,1.0,
RANI,2025-10-17 12:33:00,1.865,1.92,1.92,1.89,794070.0,1.0,
RANI,2025-10-17 12:35:00,1.91,1.92,1.93,1.93,55629.0,1.0,
RANI,2025-10-17 12:36:00,1.96,1.97,1.97,1.965,182021.0,1.0,
RANI,2025-10-17 12:37:00,1.98,1.9901,1.9999,1.98,94218.0,1.0,
RANI,2025-10-17 12:38:00,1.97,1.9899,1.99,1.97,57759.0,1.0,
RANI,2025-10-17 12:39:00,1.9,1.9,1.91,1.905,67122.0,1.0,
RANI,2025-10-17 12:40:00,1.92,1.9279,1.94,1.93,38573.0,1.0,
RANI,2025-10-17 12:41:00,1.95,1.96,1.96,1.9573,30380.0,1.0,
RANI,2025-10-17 12:42:00,1.98,1.99,1.99,1.9808,131151.0,1.0,
RANI,2025-10-17 12:43:00,2.06,2.0996,2.105,2.07,244918.0,1.0,
RANI,2025-10-17 12:44:00,1.97,1.9776,2.0,1.98,271962.0,1.0,
RANI,2025-10-17 12:45:00,2.0,2.0,2.01,2.01,70811.0,1.0,
RANI,2025-10-17 12:46:00,2.03,2.0399,2.05,2.04,204230.0,1.0,
RANI,2025-10-17 12:47:00,1.99,1.9927,2.0,1.9901,48723.0,1.0,
RANI,2025-10-17 12:48:00,1.99,1.99,2.02,2.015,200672.0,1.0,bought
RANI,2025-10-17 12:49:00,2.0425,2.0425,2.07,2.06,225731.0,1.0,
RANI,2025-10-17 12:50:00,2.06,2.07,2.09,2.09,394209.0,1.0,closed
RANI,2025-10-17 12:51:00,2.12,2.16,2.17,2.1299,432964.0,1.0,
RANI,2025-10-17 12:52:00,2.13,2.19,2.19,2.145,522874.0,1.0,
RANI,2025-10-17 12:53:00,2.22,2.2573,2.26,2.255,556959.0,1.0,
RANI,2025-10-17 12:54:00,2.25,2.259,2.27,2.265,255131.0,1.0,
RANI,2025-10-17 12:55:00,2.05,2.05,2.11,2.0999,762452.0,1.0,
RANI,2025-10-17 12:56:00,2.1,2.13,2.14,2.105,234588.0,1.0,
RANI,2025-10-17 12:57:00,2.11,2.1301,2.14,2.1104,264609.0,1.0,
RANI,2025-10-17 12:58:00,2.09,2.11,2.13,2.1032,376654.0,1.0,
RANI,2025-10-17 12:59:00,2.12,2.1499,2.15,2.1231,260734.0,1.0,
RANI,2025-10-17 13:00:00,2.08,2.0899,2.13,2.125,317095.0,1.0,
RANI,2025-10-17 13:01:00,2.12,2.145,2.145,2.12,136828.0,1.0,
RANI,2025-10-17 13:02:00,2.12,2.125,2.14,2.1311,242377.0,1.0,
RANI,2025-10-17 13:03:00,2.12,2.1299,2.13,2.12,77936.0,1.0,
RANI,2025-10-17 13:04:00,2.09,2.12,2.13,2.095,153938.0,1.0,
RANI,2025-10-17 13:05:00,2.09,2.0951,2.11,2.1,133133.0,1.0,
RANI,2025-10-17 13:06:00,2.02,2.085,2.09,2.02,527258.0,1.0,
RANI,2025-10-17 13:07:00,2.03,2.0304,2.04,2.035,205788.0,1.0,
RANI,2025-10-17 13:08:00,1.94,1.9499,1.98,1.98,357424.0,1.0,
RANI,2025-10-17 13:09:00,1.96,1.9987,2.0,1.98,254434.0,1.0,
RANI,2025-10-17 13:10:00,1.97,1.97,1.98,1.9701,133868.0,1.0,
RANI,2025-10-17 13:11:00,1.92,1.9603,1.97,1.92,177569.0,1.0,
RANI,2025-10-17 13:12:00,1.8612,1.91,1.92,1.8701,529772.0,1.0,
RANI,2025-10-17 13:13:00,1.85,1.857329,1.89,1.88,278257.0,1.0,
RANI,2025-10-17 13:14:00,1.93,1.9495,1.95,1.94,238904.0,1.0,
RANI,2025-10-17 13:15:00,1.93,1.94,1.94,1.9386,93675.0,1.0,
RANI,2025-10-17 13:16:00,1.9401,1.95,1.99,1.99,256136.0,1.0,
RANI,2025-10-17 13:17:00,2.05,2.055,2.06,2.06,290456.0,1.0,
RANI,2025-10-17 13:18:00,1.92,2.019,2.02,1.93,678531.0,1.0,
RANI,2025-10-17 13:19:00,1.98,1.98,2.02,2.0101,268951.0,1.0,
RANI,2025-10-17 13:20:00,2.02,2.03,2.04,2.0235,126220.0,1.0,
RANI,2025-10-17 13:21:00,1.98,1.9998,2.01,1.98,127546.0,1.0,
RANI,2025-10-17 13:22:00,2.02,2.0299,2.04,2.0301,193432.0,1.0,
RANI,2025-10-17 13:23:00,1.99,2.015,2.02,1.9968,95724.0,1.0,
RANI,2025-10-17 13:24:00,1.9901,1.9901,2.04,2.035,193328.0,1.0,bought
RANI,2025-10-17 13:25:00,2.01,2.0101,2.03,2.0173,235616.0,1.0,closed
RANI,2025-10-17 13:26:00,2.0,2.0,2.01,2.0001,79631.0,1.0,
RANI,2025-10-17 13:27:00,1.94,2.0199,2.02,1.97,523739.0,1.0,
RANI,2025-10-17 13:28:00,1.91,1.965,1.9698,1.935,542801.0,1.0,
RANI,2025-10-17 13:29:00,1.93,1.94,1.94,1.9399,132573.0,1.0,
RANI,2025-10-17 13:30:00,1.96,1.969,2.0,1.99,361660.0,1.0,
RANI,2025-10-17 13:31:00,1.98,1.9803,2.0,1.985,149442.0,1.0,
RANI,2025-10-17 13:32:00,2.02,2.03,2.04,2.0201,268802.0,1.0,
RANI,2025-10-17 13:33:00,1.96,2.03,2.03,1.965,371725.0,1.0,
RANI,2025-10-17 13:34:00,1.97,1.97,2.0,1.99,126443.0,1.0,
RANI,2025-10-17 13:35:00,1.97,1.9768,2.01,1.995,212492.0,1.0,
RANI,2025-10-17 13:36:00,1.92,1.98,1.99,1.965,669914.0,1.0,
RANI,2025-10-17 13:37:00,1.98,2.01,2.02,1.9906,241676.0,1.0,
RANI,2025-10-17 13:38:00,1.96,1.9899,2.0,1.985,174703.0,1.0,
RANI,2025-10-17 13:39:00,1.96,1.965,1.98,1.975,53572.0,1.0,
RANI,2025-10-17 13:40:00,1.97,1.9786,1.98,1.97,137973.0,1.0,
RANI,2025-10-17 13:41:00,1.97,1.9776,1.98,1.97,139517.0,1.0,
RANI,2025-10-17 13:42:00,1.96,1.9602,1.98,1.96,90752.0,1.0,
RANI,2025-10-17 13:43:00,1.95,1.95,1.96,1.952,85306.0,1.0,
RANI,2025-10-17 13:44:00,1.85,1.895,1.9,1.8588,466043.0,1.0,
RANI,2025-10-17 13:45:00,1.92,1.925,1.96,1.945,382381.0,1.0,
RANI,2025-10-17 13:46:00,1.9301,1.945,1.96,1.95,279245.0,1.0,
RANI,2025-10-17 13:47:00,1.94,1.959,1.96,1.94,113560.0,1.0,
RANI,2025-10-17 13:48:00,1.94,1.9441,1.95,1.95,46734.0,1.0,
RANI,2025-10-17 13:49:00,1.94,1.98,1.99,1.95,395698.0,1.0,
RANI,2025-10-17 13:50:00,1.94,1.965,1.97,1.96,161407.0,1.0,
RANI,2025-10-17 13:51:00,1.95,1.9662,1.97,1.955,168966.0,1.0,
RANI,2025-10-17 13:52:00,1.92,1.9608,2.02,1.995,789662.0,1.0,
RANI,2025-10-17 13:53:00,1.92,1.975,1.98,1.94,447539.0,1.0,
RANI,2025-10-17 13:54:00,1.921,1.9298,1.96,1.95,157015.0,1.0,
RANI,2025-10-17 13:55:00,1.92,1.95,1.95,1.935,210152.0,1.0,
RANI,2025-10-17 13:56:00,1.93,1.9459,1.95,1.93,44935.0,1.0,
RANI,2025-10-17 13:57:00,1.86,1.955,1.97,1.885,616729.0,1.0,
RANI,2025-10-17 13:58:00,1.91,1.915,1.93,1.9211,185580.0,1.0,
RANI,2025-10-17 13:59:00,1.91,1.915,1.93,1.9202,91499.0,1.0,
RANI,2025-10-17 14:00:00,1.89,1.9,1.91,1.895,122675.0,1.0,
RANI,2025-10-17 14:01:00,1.89,1.8906,1.92,1.915,204211.0,1.0,
RANI,2025-10-17 14:02:00,1.87,1.92,1.92,1.88,249488.0,1.0,
RANI,2025-10-17 14:03:00,1.86,1.8731,1.89,1.865,160534.0,1.0,
RANI,2025-10-17 14:04:00,1.77,1.7791,1.8987,1.87,849418.0,1.0,
RANI,2025-10-17 14:05:00,1.8132,1.85,1.87,1.8132,226405.0,1.0,
RANI,2025-10-17 14:06:00,1.81,1.815,1.83,1.8114,167391.0,1.0,
RANI,2025-10-17 14:07:00,1.79,1.796,1.82,1.81,177586.0,1.0,
RANI,2025-10-17 14:08:00,1.82,1.82,1.84,1.8399,199940.0,1.0,
RANI,2025-10-17 14:09:00,1.83,1.83,1.87,1.87,258566.0,1.0,
RANI,2025-10-17 14:10:00,1.85,1.86,1.88,1.87,257649.0,1.0,
RANI,2025-10-17 14:11:00,1.86,1.8775,1.91,1.9001,330559.0,1.0,
RANI,2025-10-17 14:12:00,1.9,1.9,1.93,1.92,308163.0,1.0,
RANI,2025-10-17 14:13:00,1.9,1.9001,1.91,1.905,138382.0,1.0,
RANI,2025-10-17 14:14:00,1.89,1.9,1.91,1.9,265940.0,1.0,
RANI,2025-10-17 14:15:00,1.86,1.8899,1.89,1.87,209906.0,1.0,
RANI,2025-10-17 14:16:00,1.84,1.88,1.88,1.85,328293.0,1.0,
RANI,2025-10-17 14:17:00,1.86,1.86,1.91,1.8999,642284.0,1.0,
RANI,2025-10-17 14:18:00,1.8944,1.9,1.94,1.93,487673.0,1.0,
RANI,2025-10-17 14:19:00,1.94,1.94,1.96,1.96,289485.0,1.0,
RANI,2025-10-17 14:20:00,1.91,1.94,1.95,1.93,386512.0,1.0,
RANI,2025-10-17 14:21:00,1.92,1.92,1.96,1.9501,283213.0,1.0,
RANI,2025-10-17 14:22:00,1.94,1.96,1.97,1.95,326351.0,1.0,
RANI,2025-10-17 14:23:00,1.95,1.95,1.96,1.95,137489.0,1.0,
RANI,2025-10-17 14:24:00,1.96,1.97,2.01,1.9999,796229.0,1.0,
RANI,2025-10-17 14:25:00,1.995,1.9999,2.02,2.015,609445.0,1.0,
RANI,2025-10-17 14:26:00,1.94,2.005,2.01,1.9872,577149.0,1.0,
RANI,2025-10-17 14:27:00,1.98,1.99,1.99,1.99,143766.0,1.0,
RANI,2025-10-17 14:28:00,1.98,1.985,2.01,1.985,504393.0,1.0,
RANI,2025-10-17 14:29:00,1.98,1.9875,1.99,1.99,93834.0,1.0,
RANI,2025-10-17 14:30:00,1.85,1.995,2.13,1.8728,3159123.0,1.0,
RANI,2025-10-17 14:31:00,1.899,1.899,1.945,1.92,473713.0,1.0,
RANI,2025-10-17 14:32:00,1.86,1.93,1.94,1.875,727146.0,1.0,
RANI,2025-10-17 14:33:00,1.91,1.915,1.94,1.93,219208.0,1.0,
RANI,2025-10-17 14:34:00,1.91,1.93,1.94,1.9274,259671.0,1.0,
RANI,2025-10-17 14:35:00,1.91,1.9204,1.93,1.915,108699.0,1.0,
RANI,2025-10-17 14:36:00,1.91,1.915,1.92,1.91,80326.0,1.0,
RANI,2025-10-17 14:37:00,1.87,1.915,1.92,1.885,405194.0,1.0,
RANI,2025-10-17 14:38:00,1.88,1.8956,1.9,1.88,165848.0,1.0,
RANI,2025-10-17 14:39:00,1.88,1.89,1.92,1.9,294442.0,1.0,
RANI,2025-10-17 14:40:00,1.89,1.905,1.91,1.9,214193.0,1.0,
RANI,2025-10-17 14:41:00,1.92,1.9227,1.93,1.92,216786.0,1.0,
RANI,2025-10-17 14:42:00,1.91,1.935,1.94,1.92,304579.0,1.0,
RANI,2025-10-17 14:43:00,1.9,1.91,1.93,1.905,151624.0,1.0,
RANI,2025-10-17 14:44:00,1.9,1.905,1.92,1.915,64632.0,1.0,
RANI,2025-10-17 14:45:00,1.88,1.915,1.92,1.885,347848.0,1.0,
RANI,2025-10-17 14:46:00,1.89,1.895,1.91,1.91,196241.0,1.0,
RANI,2025-10-17 14:47:00,1.88,1.91,1.91,1.88,173521.0,1.0,
RANI,2025-10-17 14:48:00,1.88,1.895,1.9,1.8801,114959.0,1.0,
RANI,2025-10-17 14:49:00,1.88,1.88,1.89,1.89,393164.0,1.0,
RANI,2025-10-17 14:50:00,1.85,1.88,1.89,1.8501,477437.0,1.0,
RANI,2025-10-17 14:51:00,1.85,1.8517,1.89,1.8799,347379.0,1.0,
RANI,2025-10-17 14:52:00,1.86,1.875,1.88,1.8615,100405.0,1.0,
RANI,2025-10-17 14:53:00,1.86,1.8699,1.88,1.87,104907.0,1.0,
RANI,2025-10-17 14:54:00,1.87,1.91,1.91,1.8831,242385.0,1.0,
RANI,2025-10-17 14:55:00,1.88,1.885,1.9,1.8837,164152.0,1.0,
RANI,2025-10-17 14:56:00,1.87,1.88,1.89,1.875,56610.0,1.0,
RANI,2025-10-17 14:57:00,1.85,1.8732,1.88,1.86,253734.0,1.0,
RANI,2025-10-17 14:58:00,1.86,1.865,1.88,1.875,99439.0,1.0,
RANI,2025-10-17 14:59:00,1.87,1.8719,1.88,1.8783,57989.0,1.0,
RANI,2025-10-17 15:00:00,1.87,1.88,1.88,1.875,209558.0,1.0,
RANI,2025-10-17 15:01:00,1.83,1.88,1.89,1.885,569773.0,1.0,
RANI,2025-10-17 15:02:00,1.89,1.92,1.92,1.895,256213.0,1.0,
RANI,2025-10-17 15:03:00,1.91,1.9101,1.95,1.935,556693.0,1.0,
RANI,2025-10-17 15:04:00,1.89,1.935,1.94,1.89,380794.0,1.0,
RANI,2025-10-17 15:05:00,1.88,1.91,1.93,1.88,399229.0,1.0,
RANI,2025-10-17 15:06:00,1.88,1.895,1.9,1.88,185398.0,1.0,
RANI,2025-10-17 15:07:00,1.88,1.8801,1.91,1.9099,220735.0,1.0,
RANI,2025-10-17 15:08:00,1.88,1.89,1.91,1.8938,173295.0,1.0,
RANI,2025-10-17 15:09:00,1.89,1.895,1.9,1.9,109344.0,1.0,
RANI,2025-10-17 15:10:00,1.89,1.893143,1.9,1.895,72649.0,1.0,
RANI,2025-10-17 15:11:00,1.89,1.8974,1.94,1.931,559167.0,1.0,
RANI,2025-10-17 15:12:00,1.91,1.93,1.94,1.915,280503.0,1.0,
RANI,2025-10-17 15:13:00,1.88,1.905,1.92,1.8901,180814.0,1.0,
RANI,2025-10-17 15:14:00,1.88,1.8999,1.9,1.88,242474.0,1.0,
RANI,2025-10-17 15:15:00,1.885,1.89,1.92,1.9195,221864.0,1.0,
RANI,2025-10-17 15:16:00,1.89,1.92,1.92,1.89,192947.0,1.0,
RANI,2025-10-17 15:17:00,1.89,1.8956,1.92,1.91,234599.0,1.0,
RANI,2025-10-17 15:18:00,1.91,1.9119,1.94,1.93,469860.0,1.0,
RANI,2025-10-17 15:19:00,1.88,1.9298,1.93,1.895,504947.0,1.0,
RANI,2025-10-17 15:20:00,1.89,1.9,1.91,1.895,126587.0,1.0,
RANI,2025-10-17 15:21:00,1.89,1.89,1.94,1.935,435556.0,1.0,
RANI,2025-10-17 15:22:00,1.89,1.92,1.93,1.915,292082.0,1.0,
RANI,2025-10-17 15:23:00,1.87,1.915,1.92,1.8848,828240.0,1.0,
RANI,2025-10-17 15:24:00,1.88,1.89,1.9,1.895,160692.0,1.0,
RANI,2025-10-17 15:25:00,1.81,1.895,1.9,1.839,981222.0,1.0,
RANI,2025-10-17 15:26:00,1.82,1.84,1.87,1.87,372095.0,1.0,
RANI,2025-10-17 15:27:00,1.86,1.865,1.87,1.87,115657.0,1.0,
RANI,2025-10-17 15:28:00,1.85,1.865,1.87,1.855,206818.0,1.0,
RANI,2025-10-17 15:29:00,1.84,1.855,1.86,1.85,126307.0,1.0,
RANI,2025-10-17 15:30:00,1.84,1.845,1.85,1.845,118310.0,1.0,
RANI,2025-10-17 15:31:00,1.68,1.845,1.85,1.68,1201222.0,1.0,
RANI,2025-10-17 15:32:00,1.68,1.68,1.68,1.68,308615.0,1.0,
RANI,2025-10-17 15:33:00,1.68,1.68,1.68,1.68,308615.0,1.0,
RANI,2025-10-17 15:35:00,1.68,1.68,1.68,1.68,308615.0,1.0,
RANI,2025-10-17 15:36:00,1.68,1.68,1.68,1.68,308615.0,1.0,
RANI,2025-10-17 15:37:00,1.68,1.68,1.68,1.68,308615.0,1.0,
RANI,2025-10-17 15:38:00,1.75,1.765,1.77,1.75,79123.0,1.0,
RANI,2025-10-17 15:39:00,1.81,1.81,1.815,1.8144,1848.0,1.0,
RANI,2025-10-17 15:40:00,1.82,1.82,1.83,1.829,39176.0,1.0,
RANI,2025-10-17 15:41:00,1.78,1.79,1.8,1.8,13884.0,1.0,
RANI,2025-10-17 15:42:00,1.785,1.785,1.79,1.7873,8194.0,1.0,
RANI,2025-10-17 15:43:00,1.76,1.7656,1.77,1.76,37720.0,1.0,
RANI,2025-10-17 15:44:00,1.77,1.77,1.775,1.775,8414.0,1.0,
RANI,2025-10-17 15:45:00,1.7701,1.78,1.78,1.7701,8038.0,1.0,
RANI,2025-10-17 15:46:00,1.7501,1.7565,1.76,1.7501,4201.0,1.0,
RANI,2025-10-17 15:47:00,1.69,1.695,1.72,1.695,167978.0,1.0,
RANI,2025-10-17 15:48:00,1.66,1.68,1.69,1.665,81723.0,1.0,
RANI,2025-10-17 15:49:00,1.62,1.63,1.63,1.628,51870.0,1.0,
RANI,2025-10-17 15:50:00,1.66,1.6699,1.67,1.66,35920.0,1.0,
RANI,2025-10-17 15:51:00,1.68,1.695,1.7,1.6801,60842.0,1.0,
RANI,2025-10-17 15:52:00,1.68,1.695,1.7,1.69,111865.0,1.0,
RANI,2025-10-17 15:53:00,1.71,1.7294,1.73,1.711,54868.0,1.0,
