SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
OSRH,2025-08-26 09:30:00,0.8079,0.8382,0.89,0.88305,484307.0,15.0
OSRH,2025-08-26 09:45:00,0.8805,0.8805,0.999,0.93,634270.0,15.0
OSRH,2025-08-26 10:00:00,0.9,0.9339,1.0,0.9001,301865.0,15.0
OSRH,2025-08-26 10:15:00,0.9,0.92,0.94,0.9076,138518.0,15.0
OSRH,2025-08-26 10:30:00,0.91,0.912,0.9399,0.92,74808.0,15.0
OSRH,2025-08-26 10:45:00,0.9,0.92,0.9298,0.9151,68160.0,15.0
OSRH,2025-08-26 11:00:00,0.9013,0.9151,0.935,0.925,88896.0,15.0
OSRH,2025-08-26 11:15:00,0.8712,0.9293,0.9385,0.8712,140333.0,15.0
OSRH,2025-08-26 11:30:00,0.8711,0.8712,0.9039,0.8886,74597.0,15.0
OSRH,2025-08-26 11:45:00,0.8884,0.89,0.9199,0.9197,51079.0,15.0
OSRH,2025-08-26 12:00:00,0.9117,0.9197,0.929,0.9198,194229.0,15.0
OSRH,2025-08-26 12:15:00,0.91175,0.9198,0.9199,0.9163,116605.0,15.0
OSRH,2025-08-26 12:30:00,0.9162,0.9162,0.927,0.9163,18618.0,15.0
OSRH,2025-08-26 12:45:00,0.9162,0.9171,0.9308,0.9308,49924.0,15.0
OSRH,2025-08-26 13:00:00,0.9185,0.935,0.935,0.9228,17431.0,15.0
OSRH,2025-08-26 13:15:00,0.9185,0.9265,0.936,0.9185,48332.0,15.0
OSRH,2025-08-26 13:30:00,0.9185,0.9186,0.9201,0.9188,25761.0,15.0
OSRH,2025-08-26 13:45:00,0.9185,0.9186,0.925,0.9185,58046.0,15.0
OSRH,2025-08-26 14:00:00,0.9185,0.9186,0.9186,0.9185,19663.0,15.0
OSRH,2025-08-26 14:15:00,0.9185,0.91855,0.92,0.9185,31794.0,15.0
OSRH,2025-08-26 14:30:00,0.9185,0.9185,0.9186,0.91855,46529.0,15.0
OSRH,2025-08-26 14:45:00,0.9185,0.9186,0.9386,0.9185,45178.0,15.0
OSRH,2025-08-26 15:00:00,0.92,0.92,0.935,0.9212,57973.0,15.0
OSRH,2025-08-26 15:15:00,0.9211,0.9211,0.9212,0.9211,68293.0,15.0
OSRH,2025-08-26 15:30:00,0.9211,0.9211,0.9449,0.925,51741.0,15.0
OSRH,2025-08-26 15:45:00,0.9251,0.9251,0.9799,0.9583,188695.0,15.0
