SYMBOL, DATETIME, LOW ,QUOTE, HIGH ,CLOSE , VOLUME , INTERVAL
OPEN,2025-08-26 09:37:51.196421,4.54,4.555,4.83,4.7499,29940028.0,15.0
OPEN,2025-08-26 09:45:51.545997,4.85,4.905,4.98,4.9577,2443630.0,15.0
OPEN,2025-08-26 10:00:51.882329,4.9701,4.995,5.07,5.065,2736784.0,15.0
OPEN,2025-08-26 10:15:52.701310,5.16,5.205,5.25,5.1727,2486635.0,15.0
OPEN,2025-08-26 10:30:53.842669,4.935,4.9458,5.03,4.9919,2098180.0,15.0
OPEN,2025-08-26 10:45:55.989114,4.92,4.945,4.99,4.9299,846935.0,15.0
OPEN,2025-08-26 11:00:57.067895,4.79,4.83,4.84,4.7903,702283.0,15.0
OPEN,2025-08-26 11:15:57.427466,4.9,4.925,4.93,4.9241,567427.0,15.0
OPEN,2025-08-26 11:30:58.863320,4.96,5.0171,5.02,4.97,908016.0,15.0
OPEN,2025-08-26 11:46:00.108257,4.97,4.985,5.02,5.0172,788854.0,15.0
OPEN,2025-08-26 12:00:09.722578,4.8802,4.885,4.9,4.89,82313.0,15.0
OPEN,2025-08-26 12:15:10.022652,4.7801,4.79,4.8,4.785,122716.0,15.0
OPEN,2025-08-26 12:30:10.380629,4.72,4.745,4.75,4.7281,205220.0,15.0
OPEN,2025-08-26 12:45:11.486561,4.65,4.6501,4.66,4.6521,52215.0,15.0
OPEN,2025-08-26 13:00:11.840370,4.6846,4.6881,4.69,4.6898,97512.0,15.0
OPEN,2025-08-26 13:15:12.695530,4.53,4.5499,4.55,4.53,57505.0,15.0
OPEN,2025-08-26 13:30:13.193736,4.5489,4.55,4.57,4.565,225982.0,15.0
OPEN,2025-08-26 13:45:14.206946,4.6101,4.623,4.63,4.615,100834.0,15.0
OPEN,2025-08-26 14:00:14.535357,4.43,4.44,4.46,4.46,292035.0,15.0
OPEN,2025-08-26 14:15:15.430817,4.3903,4.3937,4.41,4.4,136410.0,15.0
OPEN,2025-08-26 14:30:15.841551,4.47,4.475,4.48,4.475,66341.0,15.0
OPEN,2025-08-26 14:45:16.591572,4.47,4.4701,4.48,4.4799,131924.0,15.0
OPEN,2025-08-26 15:00:17.083822,4.45,4.4533,4.475,4.4699,206746.0,15.0
OPEN,2025-08-26 15:15:17.922212,4.56,4.565,4.57,4.5636,108984.0,15.0
OPEN,2025-08-26 15:30:18.273050,4.6,4.6112,4.62,4.61,167188.0,15.0
OPEN,2025-08-26 15:45:19.213139,4.58,4.59,4.6,4.5981,128026.0,15.0
OPEN,2025-08-26 16:00:19.649242,4.67,4.7,4.7,4.68,8510241.0,15.0
