SYMBOL,DATETIME,LOW,QUOTE,HIGH,CLOSE,VOLUME,INTERVAL,MSG
COOT,2025-10-15 13:04:00,3.52,3.52,3.6897,3.6,668317.0,1.0,
COOT,2025-10-15 13:05:00,3.59,3.6028,3.61,3.59,14652.0,1.0,
COOT,2025-10-15 13:06:00,3.562,3.565,3.59,3.5782,25564.0,1.0,
COOT,2025-10-15 13:07:00,3.55,3.56,3.57,3.55,25456.0,1.0,
COOT,2025-10-15 13:08:00,3.55,3.555,3.61,3.61,58797.0,1.0,
COOT,2025-10-15 13:09:00,3.59,3.5903,3.5997,3.59,2288.0,1.0,
COOT,2025-10-15 13:10:00,3.5301,3.565,3.57,3.5407,22850.0,1.0,
COOT,2025-10-15 13:11:00,3.49,3.5302,3.54,3.5173,40740.0,1.0,
COOT,2025-10-15 13:12:00,3.5,3.505,3.5109,3.5109,24709.0,1.0,
COOT,2025-10-15 13:13:00,3.52,3.5264,3.53,3.525,11159.0,1.0,
COOT,2025-10-15 13:14:00,3.5,3.523,3.53,3.515,14185.0,1.0,
COOT,2025-10-15 13:15:00,3.51,3.52,3.53,3.5299,11348.0,1.0,
COOT,2025-10-15 13:16:00,3.45,3.4901,3.4976,3.45,61129.0,1.0,
COOT,2025-10-15 13:17:00,3.43,3.45,3.45,3.44,58607.0,1.0,
COOT,2025-10-15 13:18:00,3.49,3.4996,3.5,3.495,7336.0,1.0,
COOT,2025-10-15 13:19:00,3.4901,3.5297,3.55,3.52,86863.0,1.0,
COOT,2025-10-15 13:20:00,3.495,3.51,3.51,3.5,27062.0,1.0,
COOT,2025-10-15 13:21:00,3.45,3.4782,3.49,3.47,28751.0,1.0,
COOT,2025-10-15 13:22:00,3.47,3.4813,3.4891,3.475,6065.0,1.0,
COOT,2025-10-15 13:23:00,3.44,3.45,3.45,3.44,2545.0,1.0,
COOT,2025-10-15 13:24:00,3.4601,3.4695,3.4956,3.495,18711.0,1.0,
COOT,2025-10-15 13:25:00,3.4749,3.475,3.48,3.475,2239.0,1.0,
COOT,2025-10-15 13:26:00,3.5,3.5,3.5199,3.515,4932.0,1.0,
COOT,2025-10-15 13:27:00,3.49,3.495,3.51,3.49,9436.0,1.0,
COOT,2025-10-15 13:28:00,3.5,3.52,3.53,3.52,23155.0,1.0,
COOT,2025-10-15 13:29:00,3.4901,3.4901,3.51,3.505,5660.0,1.0,
COOT,2025-10-15 13:30:00,3.47,3.512,3.52,3.5,23990.0,1.0,
COOT,2025-10-15 13:31:00,3.5,3.5365,3.54,3.5102,15789.0,1.0,
COOT,2025-10-15 13:32:00,3.4901,3.495,3.4999,3.4999,1871.0,1.0,
COOT,2025-10-15 13:33:00,3.47,3.4801,3.49,3.4791,5784.0,1.0,
COOT,2025-10-15 13:34:00,3.4501,3.4597,3.49,3.475,12600.0,1.0,
COOT,2025-10-15 13:35:00,3.4602,3.4602,3.4899,3.485,13676.0,1.0,
COOT,2025-10-15 13:36:00,3.485,3.49,3.5,3.4887,6399.0,1.0,
COOT,2025-10-15 13:37:00,3.5,3.51,3.53,3.505,31575.0,1.0,
COOT,2025-10-15 13:38:00,3.5,3.5,3.51,3.505,11696.0,1.0,
COOT,2025-10-15 13:39:00,3.49,3.5001,3.51,3.4927,13001.0,1.0,
COOT,2025-10-15 13:40:00,3.47,3.5,3.5,3.47,38555.0,1.0,
COOT,2025-10-15 13:41:00,3.47,3.475,3.48,3.4799,11419.0,1.0,
COOT,2025-10-15 13:42:00,3.31,3.45,3.48,3.38,171856.0,1.0,
COOT,2025-10-15 13:43:00,3.33,3.345,3.35,3.35,66823.0,1.0,
COOT,2025-10-15 13:44:00,3.36,3.37,3.42,3.36,33331.0,1.0,
COOT,2025-10-15 13:45:00,3.35,3.3503,3.37,3.35,13693.0,1.0,
COOT,2025-10-15 13:46:00,3.31,3.33,3.35,3.3175,89429.0,1.0,
COOT,2025-10-15 13:47:00,3.28,3.32,3.325,3.285,77748.0,1.0,
COOT,2025-10-15 13:48:00,3.28,3.3001,3.37,3.28,94664.0,1.0,
COOT,2025-10-15 13:49:00,3.22,3.28,3.28,3.25,75641.0,1.0,
COOT,2025-10-15 13:50:00,3.24,3.2436,3.31,3.28,38118.0,1.0,
COOT,2025-10-15 13:51:00,3.3,3.32,3.335,3.33,25281.0,1.0,
COOT,2025-10-15 13:52:00,3.29,3.31,3.32,3.29,27132.0,1.0,
COOT,2025-10-15 13:53:00,3.27,3.29,3.29,3.2817,17790.0,1.0,
COOT,2025-10-15 13:54:00,3.2623,3.27,3.29,3.28,15321.0,1.0,
COOT,2025-10-15 13:55:00,3.32,3.34,3.4,3.3501,89560.0,1.0,
COOT,2025-10-15 13:56:00,3.33,3.36,3.38,3.38,51439.0,1.0,
